Customer Identification Number,Bank Name,Branch Code,Branch name,Client Type,Size of the business,Annual turn-over of the borrower,Balance sheet size of the borrower,Loan number,Disbursement Date,Maturity Date,Currency,TZS Disbursed Amount,TZS Outstanding Principal Amount,Frequency of repayment,Interest Rate Type,Annual Interest Rate,Loan authorization type,loan Type/ General Category,Loan Economic Activity,Purpose of the loan,Asset Classification Category,Location of invested loan (Region),Location of invested loan (District),Location of invested loan (Ward),Location of invested loan (Street),Invested Loan Geographical coordinates-Latitude,Invested Loan Geographical coordinates-Longitude,Collateral Pledged,Collateral Pledged Date,TZS Market value of the collateral,TZS Forced Sale Value of the collateral,Collateral Economic activity ,Collateral Region,Collateral District,Collateral Ward,Collateral Street,Collateral Geographical Coordinates-Latitude,Collateral Geographical Coordinates-Longitude,Insurance coverage of the collateral against climate risks ,Type of insurance policy,Name of insurance provider,Value of Collateral Protected
69617b0f-f6bb-4fc6-9abd-8eb86a8be810,Mwanga Bank,BR986,Ilala Branch,SME,Medium,656130979.48,400790058.81,LN7441619,2023-06-20,2026-05-31,TZS,76907562.8,7732177.81,Monthly,Fixed,12.18,Others,Personal,Manufacturing,Expansion,Substandard,Mbeya,Kinondoni,Kaloleni,Azikiwe,-6.8549,39.1262,Stocks,2025-02-27,5130999.88,4065414.72,Transport,Mwanza,Ubungo,Sabasaba,Regeant,-3.3382,39.0715,Yes,Comprehensive,Burgess-Owens,4138922.14
0ca4154a-4f87-4b26-8f86-2cd9dffd6c2f,Mwanga Bank,BR652,Arusha City Branch,Individual,Medium,228127208.56,585815936.37,LN1372654,2022-12-28,2026-11-05,TZS,36050018.16,2287596.21,Monthly,Fixed,10.97,BUL,Personal,Farming,Working Capital,Standard,Arusha,Morogoro Urban,Kaloleni,Regeant,-5.0582,37.6358,Equipment,2023-11-03,3925475.09,138071.91,Transport,Mbeya,Mjini Magharibi,Sabasaba,Nyerere,-8.9264,33.4528,No,Climate Risk,"Robertson, Estrada and Fuller",7830376.28
460cea00-f3f6-42e5-9d60-5b1fd5f95e85,Mwanga Bank,BR938,Sokoine Branch,Corporate,Micro,48084798.8,709331925.01,LN9940496,2024-04-18,2027-10-20,TZS,64626755.13,5050956.98,Quarterly,Floating,8.34,FIA,Mortgage,Retail,Working Capital,Standard,Dodoma,Mjini Magharibi,Ilala,Nyerere,-2.4698,39.1262,Letter of Hypothecation,2024-12-06,6809843.9,8739284.86,Transport,Mbeya,Mjini Magharibi,Mikocheni,Sokoine,-6.1294,39.1107,No,Comprehensive,Griffin-Carrillo,7259364.56
6aa7d1a5-fb40-4b1f-8999-6807ff99be84,Mwanga Bank,BR631,Sokoine Branch,pension fund members,Micro,105597544.42,711232829.8,LN7264816,2023-04-08,2026-06-24,TZS,63444831.58,4937792.59,Annual,Floating,19.28,BUL,Business,Farming,Expansion,Substandard,Mbeya,Kinondoni,Kijitonyama,Sam Nujoma,-3.3991,39.2049,MotorVehicle,2023-10-02,6235401.46,5142696.37,Transport,Tanga,Ubungo,Mjini,Sam Nujoma,-6.8679,33.4339,No,Comprehensive,"Carpenter, Williams and Brewer",835653.52
fa6203cc-114d-4c5d-9094-7935663dd822,Mwanga Bank,BR963,Nyamagana Branch,Individual,Large,197435970.53,533705771.75,LN4923427,2023-03-31,2025-12-12,TZS,45778778.87,9724790.35,Weekly,Fixed,10.21,SLA,Personal,Retail,Working Capital,Doubtful,Mbeya,Mbeya City,Kaloleni,Sam Nujoma,-6.1702,39.2049,Equipment,2025-03-03,297466.05,6671837.94,Agriculture,Tanga,Tanga City,Ndugumbi,Uhuru,-2.4821,39.2174,Yes,Climate Risk,Vega-Flowers,5197705.2
4e649d19-433d-4665-8666-f3f37f6f348d,Mwanga Bank,BR903,Arusha City Branch,Corporate,Small,643309401.65,41518146.99,LN9997698,2023-07-08,2025-09-14,TZS,54727709.79,4245411.22,Quarterly,Floating,8.47,BUL,Agricultural,Manufacturing,Working Capital,Doubtful,Dar es Salaam,Kinondoni,Mikocheni,Sam Nujoma,-6.8679,37.6358,Stocks,2024-10-04,3896678.54,3782732.25,Construction,Mwanza,Arusha City,Ndugumbi,Azikiwe,-8.9264,32.9624,Yes,Climate Risk,Garcia Ltd,208491.61
abfb1f33-534c-4a3e-a787-fbba02cb23ef,Mwanga Bank,BR491,Kilosa Branch,Staff,Medium,576208662.17,422007869.84,LN9729168,2022-09-14,2028-08-02,TZS,32222344.99,7990576.93,Quarterly,Fixed,7.18,FIA,Agricultural,Retail,Asset Purchase,Standard,Zanzibar Urban/West,Mbeya City,Makumbusho,Sam Nujoma,-3.3382,35.8102,Parastatals Guarantee,2024-11-29,9966238.38,3510691.62,Transport,Dodoma,Mjini Magharibi,Mjini,Sam Nujoma,-6.1831,33.4339,No,Comprehensive,Davis-Wolf,104486.95
61fc19de-f809-428e-bb01-78897b7952e8,Mwanga Bank,BR125,Kinondoni Branch,Non-salaried,Small,877680088.29,238712039.14,LN4081282,2023-03-09,2026-03-31,TZS,38388975.52,5064309.4,Annual,Fixed,8.71,FIA,Personal,Manufacturing,Asset Purchase,Standard,Morogoro,Mjini Magharibi,Makumbusho,Sam Nujoma,-3.5149,35.7647,Parastatals Guarantee,2022-10-01,8529228.63,2361456.16,Construction,Zanzibar Urban/West,Mbeya City,Kaloleni,Sam Nujoma,-3.5149,39.0843,No,Climate Risk,Torres-Potts,9474799.13
40530fc4-1326-473a-b5c4-aad93b0ecc05,Mwanga Bank,BR068,Nyamagana Branch,DC,Micro,642507298.13,171208054.09,LN7355066,2023-12-13,2028-08-12,TZS,79538153.75,7106717.24,Weekly,Floating,11.19,SLA,Mortgage,Manufacturing,Asset Purchase,Standard,Mbeya,Morogoro Urban,Nyamagana,Uhuru,-3.3991,35.779,Debenture,2024-06-07,707683.5,550180.98,Transport,Dar es Salaam,Mbeya City,Mikocheni,Regeant,-6.7944,39.2268,Yes,Fire & Theft,Sampson-Carter,1620620.88
624cf0d2-dfe7-41da-8337-65f30649deca,Mwanga Bank,BR636,Tanga City Branch,Individual,Medium,346515725.69,194512103.95,LN1957155,2024-05-10,2027-10-16,TZS,21158935.8,3810242.87,Quarterly,Fixed,8.12,FIA,Personal,Farming,Expansion,Doubtful,Arusha,Kinondoni,Sabasaba,Nyerere,-6.7944,33.4528,Equipment,2022-09-16,1274984.42,1224540.0,Agriculture,Morogoro,Arusha City,Makumbusho,Uhuru,-6.1512,39.1262,Yes,Comprehensive,Taylor Inc,8755499.29
12155da1-020a-4368-91ec-2c11c6489fb5,Mwanga Bank,BR351,Nyamagana Branch,SME,Medium,615827724.6,568386923.87,LN4899464,2024-03-26,2026-11-26,TZS,28353106.9,6297561.2,Weekly,Fixed,12.02,BUL,Business,Manufacturing,Expansion,Doubtful,Dodoma,Kinondoni,Ilala,Azikiwe,-8.9151,33.4987,Deposits,2023-07-24,1362528.48,1302825.26,Construction,Mbeya,Arusha City,Kijitonyama,Azikiwe,-6.8284,39.2049,Yes,Climate Risk,Villegas-Fowler,226016.45
59db5894-7eef-4436-a929-ff78d4b74a1e,Mwanga Bank,BR867,Mbeya City Branch,Staff,Micro,664639679.04,937676090.33,LN8981991,2023-04-22,2027-11-05,TZS,19058520.77,5840512.51,Monthly,Fixed,8.47,BUL,Agricultural,Manufacturing,Expansion,Standard,Zanzibar Urban/West,Morogoro Urban,Mikocheni,Lumumba,-6.8284,33.4987,Other mortgages eg chattels,2024-08-18,1136997.09,2835160.26,Construction,Dodoma,Tanga City,Ndugumbi,Regeant,-2.4915,39.0843,No,Fire & Theft,Rodriguez PLC,7224202.72
93549837-adeb-4f14-ad65-786c54735982,Mwanga Bank,BR988,Ilala Branch,pension fund members,Micro,759205495.34,591737537.26,LN8918210,2023-02-07,2027-10-09,TZS,95518431.76,385805.62,Annual,Fixed,10.08,FIA,Agricultural,Farming,Expansion,Substandard,Dar es Salaam,Mbeya City,Ndugumbi,Sokoine,-6.8549,39.2049,Stocks,2024-02-11,3372735.66,5641347.82,Construction,Tanga,Ubungo,Nyamagana,Azikiwe,-3.5149,33.4742,Yes,Comprehensive,Best PLC,4453585.04
c63764db-d819-4f2f-9b42-d90370277c00,Mwanga Bank,BR801,Ilala Branch,DC,Medium,239346058.26,3685281.24,LN8641985,2023-07-23,2025-09-24,TZS,60942028.18,9834418.5,Annual,Fixed,16.13,BUL,Agricultural,Retail,Working Capital,Doubtful,Morogoro,Tanga City,Mjini,Azikiwe,-2.4698,39.1107,Guarantee from Revolutionary Government of Zanzibar,2023-08-24,3165277.46,533318.88,Transport,Mbeya,Nyamagana,Mikocheni,Azikiwe,-5.0741,39.2916,Yes,Climate Risk,White-Andrade,7009946.14
270127db-a3d0-4abd-a16a-5ca1a6df087b,Mwanga Bank,BR509,Tanga City Branch,pension fund members,Micro,922159518.14,580364420.82,LN7585721,2023-10-02,2028-07-11,TZS,67106072.31,2402390.21,Semi-Annual,Floating,9.4,FIA,Personal,Manufacturing,Working Capital,Substandard,Zanzibar Urban/West,Nyamagana,Mjini,Sokoine,-6.1512,35.7813,MotorVehicle,2023-02-08,3300287.93,3683817.7,Construction,Dar es Salaam,Mbeya City,Mikocheni,Nyerere,-6.1857,39.2916,Yes,Fire & Theft,"Warren, Jacobs and Freeman",3737991.91
fb44fa98-ae03-409a-aad6-e1f352b71f49,Mwanga Bank,BR493,Nyamagana Branch,microfinance serviec providers,Medium,418031835.21,77350806.29,LN6045641,2024-04-13,2027-11-12,TZS,59115522.18,1084653.46,Quarterly,Fixed,18.05,Others,Mortgage,Retail,Asset Purchase,Substandard,Arusha,Arusha City,Nyamagana,Lumumba,-6.1578,39.1262,Stocks,2025-07-13,3216132.24,5322070.84,Construction,Arusha,Tanga City,Ndugumbi,Sam Nujoma,-6.1831,39.0983,Yes,Comprehensive,"Mejia, Miles and Christian",182474.9
590b2d3a-84d7-4160-9f6c-560bef1fee6b,Mwanga Bank,BR274,Arusha City Branch,Related parties,Large,933451177.01,153247919.55,LN7842357,2022-12-11,2026-06-21,TZS,75159030.52,6551281.99,Monthly,Floating,12.67,SLA,Business,Farming,Expansion,Substandard,Arusha,Tanga City,Ndugumbi,Regeant,-2.4698,33.4528,Unsecured,2025-06-30,3987943.14,8881075.16,Construction,Morogoro,Ubungo,Ndugumbi,Lumumba,-2.4821,39.2174,Yes,Climate Risk,Patel and Sons,2069314.35
e11948e6-4df3-43b2-9098-b8caef304ea8,Mwanga Bank,BR790,Arusha City Branch,pension fund members,Small,798009229.29,40262729.23,LN5866249,2022-10-09,2027-11-17,TZS,72215862.59,3458074.43,Monthly,Floating,10.28,Others,Agricultural,Manufacturing,Asset Purchase,Standard,Dar es Salaam,Kinondoni,Mjini,Regeant,-5.0582,39.2471,Equipment,2023-07-06,4817728.48,1689534.45,Agriculture,Zanzibar Urban/West,Tanga City,Mikocheni,Lumumba,-8.9151,35.779,Yes,Fire & Theft,Fischer-Larson,3932599.1
a3a6fa68-c83e-440f-b70e-57601967ad36,Mwanga Bank,BR023,Kilosa Branch,microfinance serviec providers,Micro,492425510.74,449009431.02,LN9741989,2022-09-11,2027-04-13,TZS,86807883.14,3334653.12,Quarterly,Fixed,14.81,FIA,Personal,Farming,Expansion,Doubtful,Arusha,Ubungo,Ilala,Azikiwe,-6.1857,39.2049,Cash,2025-07-16,4200349.31,6534059.37,Construction,Dar es Salaam,Arusha City,Makumbusho,Maktaba,-2.5146,33.4742,Yes,Climate Risk,Davis-Day,1954304.46
06d3e3c7-f64a-4499-b5fb-6d7ed776027d,Mwanga Bank,BR540,Ubungo Branch,Related parties,Large,693731654.88,295221456.34,LN3920695,2023-11-06,2027-04-06,TZS,66256704.66,1317606.55,Quarterly,Floating,10.84,Others,Business,Farming,Asset Purchase,Substandard,Tanga,Nyamagana,Ndugumbi,Regeant,-8.9398,36.6643,Cash,2024-08-19,5748014.62,6821873.53,Agriculture,Arusha,Morogoro Urban,Mjini,Uhuru,-6.8097,37.6932,Yes,Comprehensive,Horne LLC,9967099.28
62324813-b577-40b4-a695-7d6f9f7be432,Mwanga Bank,BR383,Kilosa Branch,SME,Medium,816761840.59,321210398.92,LN3683584,2023-03-11,2025-10-16,TZS,94750089.47,281540.6,Weekly,Floating,16.81,Others,Mortgage,Farming,Working Capital,Substandard,Morogoro,Mbeya City,Kaloleni,Maktaba,-2.4915,39.2268,Guarantee from Revolutionary Government of Zanzibar,2024-08-04,6390020.44,6034434.91,Transport,Morogoro,Tanga City,Ndugumbi,Azikiwe,-6.8182,39.1262,No,Climate Risk,Caldwell Group,3918965.86
c41a6c5e-4dca-417f-97c1-a551a57b5b55,Mwanga Bank,BR827,Nyamagana Branch,pension fund members,Small,162311127.32,318091443.43,LN6928626,2022-12-08,2026-08-02,TZS,335414.33,2789958.65,Quarterly,Fixed,15.24,SLA,Personal,Retail,Asset Purchase,Doubtful,Morogoro,Ubungo,Makumbusho,Sokoine,-8.9045,35.779,Debenture,2025-05-07,7193712.0,1657044.01,Construction,Arusha,Ubungo,Mjini,Lumumba,-5.0315,33.4528,Yes,Climate Risk,Howard-Moore,373620.37
3c6e0b60-9f51-4fd0-9610-6746c0caad67,Mwanga Bank,BR191,Kilosa Branch,Salaried,Small,680096768.77,203361966.42,LN8330589,2022-10-20,2026-11-14,TZS,5339583.89,7975611.04,Semi-Annual,Fixed,12.75,FIA,Personal,Farming,Asset Purchase,Doubtful,Tanga,Ubungo,Ilala,Uhuru,-8.8873,39.1262,Cash,2023-06-01,6601560.81,6672101.86,Agriculture,Zanzibar Urban/West,Kinondoni,Makumbusho,Azikiwe,-5.0582,39.2268,Yes,Climate Risk,Edwards-Estrada,4814431.0
a310ebbb-b8e5-4191-a8d5-88ad0f387144,Mwanga Bank,BR648,Ubungo Branch,Related parties,Small,438412184.55,213273204.95,LN9888852,2024-01-17,2025-10-17,TZS,76860460.58,4037584.71,Weekly,Floating,15.14,Others,Agricultural,Retail,Working Capital,Doubtful,Mwanza,Mjini Magharibi,Nyamagana,Nyerere,-6.8097,37.6605,Gold,2023-08-18,3744656.54,109528.11,Transport,Mwanza,Kinondoni,Makumbusho,Sam Nujoma,-5.0157,35.7647,No,Comprehensive,Jackson-Escobar,922822.81
aa92cc93-c6d0-4230-9a5a-44a7c5673c97,Mwanga Bank,BR710,Kilosa Branch,Staff,Large,947319088.47,381504651.66,LN3684185,2022-10-29,2026-12-04,TZS,19487763.12,1456266.91,Semi-Annual,Fixed,10.31,SLA,Business,Retail,Working Capital,Standard,Dodoma,Arusha City,Makumbusho,Sokoine,-8.9264,39.2169,Guarantee from Local government units,2024-10-24,7753643.21,6313833.05,Agriculture,Morogoro,Nyamagana,Makumbusho,Sam Nujoma,-3.4173,36.5827,Yes,Fire & Theft,Hawkins LLC,8563857.97
47f275d5-6bbe-4f9c-a469-70159dca9c6e,Mwanga Bank,BR146,Kilosa Branch,Non-salaried,Medium,41965420.13,381742749.33,LN9068944,2023-10-03,2028-04-15,TZS,65123544.29,8589040.42,Weekly,Floating,7.62,Others,Agricultural,Retail,Working Capital,Standard,Dar es Salaam,Nyamagana,Mjini,Sokoine,-6.7944,39.0983,Commercial real estate,2022-09-20,2095640.07,2244147.68,Agriculture,Zanzibar Urban/West,Morogoro Urban,Kaloleni,Lumumba,-6.1947,37.6847,No,Fire & Theft,"Scott, Keller and Nolan",3035078.5
b4410ee2-fc6f-417a-b8ca-82ddbcccc5d2,Mwanga Bank,BR756,Mbeya City Branch,Related parties,Small,939699178.32,201472255.75,LN0975099,2024-08-08,2026-01-27,TZS,93012426.01,802462.39,Semi-Annual,Floating,9.46,SLA,Agricultural,Retail,Working Capital,Standard,Mwanza,Morogoro Urban,Mikocheni,Azikiwe,-5.0315,39.2471,Guarantee from Local government units,2023-04-29,9716690.65,3013510.01,Agriculture,Dar es Salaam,Mjini Magharibi,Sabasaba,Sam Nujoma,-5.0315,33.4631,Yes,Comprehensive,Hernandez LLC,1622440.69
a9f9959d-6da1-4f4a-8fcc-26bbc7b93b9b,Mwanga Bank,BR097,Mbeya City Branch,SME,Large,941994470.52,183103421.95,LN2153084,2023-10-21,2027-11-12,TZS,60014335.06,7641349.5,Quarterly,Fixed,19.91,SLA,Agricultural,Retail,Expansion,Substandard,Zanzibar Urban/West,Mbeya City,Kaloleni,Sam Nujoma,-6.8786,32.8567,Government Securities,2023-10-17,7399357.1,4225796.64,Transport,Mwanza,Ilala,Kijitonyama,Nyerere,-6.7944,33.4631,No,Climate Risk,Holt Inc,2011430.83
09f7e534-de81-4e05-9eed-7939077a9a0d,Mwanga Bank,BR388,Ilala Branch,DC,Micro,332162697.5,508019892.51,LN8702863,2024-06-09,2026-08-08,TZS,12325618.43,7780879.97,Weekly,Floating,12.47,SLA,Agricultural,Retail,Asset Purchase,Standard,Mwanza,Arusha City,Nyamagana,Azikiwe,-6.8549,39.2049,Guarantee from Revolutionary Government of Zanzibar,2025-03-12,796574.26,520189.23,Agriculture,Mbeya,Kinondoni,Ilala,Sokoine,-6.7944,37.6494,Yes,Comprehensive,"Miller, Benson and Berg",5145415.86
cbfd86c4-861f-4501-9f3d-e424f2d426af,Mwanga Bank,BR456,Nyamagana Branch,Related parties,Micro,458486371.02,723733979.59,LN8588843,2023-01-30,2026-02-02,TZS,70112921.36,4592668.84,Semi-Annual,Floating,5.76,SLA,Mortgage,Retail,Asset Purchase,Substandard,Zanzibar Urban/West,Mjini Magharibi,Mjini,Sokoine,-8.9151,37.6932,Equipment,2023-07-05,2530718.31,1839094.93,Construction,Zanzibar Urban/West,Kinondoni,Sabasaba,Maktaba,-6.8284,32.8567,Yes,Fire & Theft,Ford Inc,1578907.75
6731152e-ec65-40f0-8f7c-c8d984b6ec49,Mwanga Bank,BR242,Arusha City Branch,SME,Micro,665371328.77,873193883.83,LN6810349,2023-11-10,2027-06-19,TZS,55192995.42,9142251.99,Semi-Annual,Fixed,8.18,Others,Mortgage,Manufacturing,Asset Purchase,Standard,Zanzibar Urban/West,Ilala,Mjini,Maktaba,-5.0968,39.2701,Stocks,2022-10-18,7282960.77,3364333.17,Agriculture,Tanga,Mjini Magharibi,Kijitonyama,Nyerere,-8.9151,37.6847,Yes,Comprehensive,Cameron-Rivera,8825631.69
37348b21-4458-48c5-bbc3-84df571cdd96,Mwanga Bank,BR029,Mbeya City Branch,DC,Micro,443157532.79,408615686.79,LN9084808,2023-04-21,2026-08-14,TZS,37427918.78,1593874.27,Semi-Annual,Fixed,12.41,BUL,Business,Manufacturing,Asset Purchase,Substandard,Arusha,Tanga City,Sabasaba,Uhuru,-2.5146,39.1262,MotorVehicle,2025-03-25,9386869.52,7591511.55,Agriculture,Morogoro,Nyamagana,Kaloleni,Sam Nujoma,-6.8182,39.2701,No,Climate Risk,Morris-Carter,9681409.61
b89163cf-97d1-4e79-b1e0-1a6997189a71,Mwanga Bank,BR453,Ubungo Branch,pension fund members,Small,412795297.78,413209796.15,LN4071957,2024-06-25,2027-10-24,TZS,34374329.24,6390000.82,Annual,Floating,10.29,BUL,Business,Manufacturing,Working Capital,Standard,Dodoma,Morogoro Urban,Kaloleni,Uhuru,-3.4173,33.4631,Commercial real estate,2023-10-27,1530121.63,3941575.83,Transport,Tanga,Ilala,Makumbusho,Uhuru,-2.4915,39.2136,Yes,Comprehensive,Arellano PLC,5806699.43
bbbea378-d5f8-4bb6-a568-0df60adb8136,Mwanga Bank,BR231,Kinondoni Branch,Individual,Large,50457279.23,472861174.96,LN4034481,2023-03-29,2028-02-24,TZS,99015395.86,8631983.87,Quarterly,Fixed,7.87,Others,Agricultural,Retail,Expansion,Standard,Arusha,Kinondoni,Ilala,Sokoine,-3.4526,39.2471,Compulsory savings,2023-04-19,7964147.22,504113.42,Construction,Mbeya,Ubungo,Nyamagana,Sam Nujoma,-5.0582,39.2049,No,Comprehensive,"Olson, Hudson and Lee",6301035.18
d96e9c6a-7f5b-4e1a-9f25-1149508a54d2,Mwanga Bank,BR956,Tanga City Branch,Individual,Micro,482355078.92,755824094.38,LN3488311,2023-05-13,2026-06-12,TZS,22600148.19,5228849.54,Monthly,Fixed,17.59,BUL,Mortgage,Farming,Expansion,Substandard,Arusha,Mbeya City,Nyamagana,Sokoine,-6.1294,35.8102,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2022-12-27,2036306.93,4672544.52,Agriculture,Tanga,Tanga City,Nyamagana,Sokoine,-6.1947,39.2174,Yes,Climate Risk,"Weaver, Taylor and Robertson",7260679.56
979d8bcf-92d6-414e-a6be-4705a46f278e,Mwanga Bank,BR549,Arusha City Branch,Individual,Large,657998818.52,55649503.36,LN0748129,2023-07-22,2028-03-14,TZS,21671667.3,7231398.14,Weekly,Floating,8.34,FIA,Personal,Retail,Expansion,Standard,Arusha,Kinondoni,Ndugumbi,Regeant,-6.8549,32.9278,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2024-04-13,5196696.54,8656243.44,Agriculture,Dodoma,Ubungo,Sabasaba,Uhuru,-6.8125,36.5827,No,Comprehensive,Hughes LLC,2786293.39
403b6536-b6a0-4058-b754-4a269098f19b,Mwanga Bank,BR441,Sokoine Branch,Individual,Micro,426736089.46,476398734.03,LN7643603,2023-03-31,2027-04-30,TZS,44733852.82,7106455.43,Quarterly,Floating,15.02,Others,Personal,Farming,Working Capital,Standard,Mbeya,Mbeya City,Makumbusho,Sam Nujoma,-6.1578,35.8102,Letter of Hypothecation,2023-07-04,7551654.94,8453143.5,Transport,Mbeya,Mjini Magharibi,Ndugumbi,Sam Nujoma,-3.3991,32.8567,No,Comprehensive,"Hays, Anderson and Vaughn",1494464.67
71fdf0f8-9dfd-4671-8e1b-a595002b217f,Mwanga Bank,BR855,Kinondoni Branch,microfinance serviec providers,Micro,865013859.93,371597848.77,LN4447599,2023-11-15,2026-02-17,TZS,12646725.86,6247746.23,Weekly,Floating,16.72,FIA,Agricultural,Manufacturing,Expansion,Standard,Dar es Salaam,Morogoro Urban,Kijitonyama,Sokoine,-6.2044,39.2916,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2024-01-24,4956171.29,4527171.79,Agriculture,Mwanza,Morogoro Urban,Sabasaba,Sam Nujoma,-3.4526,39.2246,No,Climate Risk,Nash Group,3305914.36
feeff9da-0292-410c-aae0-a72bcd611750,Mwanga Bank,BR810,Arusha City Branch,MC,Micro,36427765.13,238190941.45,LN3976263,2023-02-25,2025-11-05,TZS,99263500.54,12677.48,Monthly,Fixed,18.39,Others,Personal,Manufacturing,Expansion,Standard,Zanzibar Urban/West,Mjini Magharibi,Mjini,Lumumba,-6.7387,37.6605,Government Securities,2022-11-01,516665.88,3797873.53,Agriculture,Morogoro,Nyamagana,Ndugumbi,Lumumba,-3.3991,33.4528,Yes,Fire & Theft,"Adams, Chavez and Rollins",7989837.16
e45a753b-6722-42eb-ab62-780d7df7193f,Mwanga Bank,BR424,Tanga City Branch,Staff,Small,7104999.26,801891573.48,LN5262228,2022-09-27,2028-07-10,TZS,50022761.37,5191514.59,Semi-Annual,Fixed,10.91,SLA,Business,Farming,Asset Purchase,Standard,Dodoma,Ubungo,Nyamagana,Sam Nujoma,-6.1947,39.2174,Unsecured,2023-08-24,3668539.87,4219931.47,Agriculture,Mbeya,Ilala,Mjini,Regeant,-8.9151,39.2701,No,Fire & Theft,Green-Barnes,4232682.05
c1593aee-4bbe-44c0-bd1d-dd9f80b5103b,Mwanga Bank,BR195,Ubungo Branch,Corporate,Large,472990228.81,472366333.13,LN1320776,2023-09-03,2027-05-06,TZS,95072575.71,5077233.48,Annual,Floating,7.66,BUL,Mortgage,Retail,Asset Purchase,Standard,Dodoma,Kinondoni,Nyamagana,Uhuru,-6.1578,32.9278,Cash,2025-03-04,3058135.51,1137902.52,Construction,Tanga,Nyamagana,Kaloleni,Regeant,-6.2039,36.6198,Yes,Fire & Theft,Crawford LLC,4587186.55
06d78e32-5b91-4984-ba64-079e800241f8,Mwanga Bank,BR075,Kilosa Branch,MC,Large,207318161.51,431395047.85,LN9261821,2024-06-29,2026-11-29,TZS,18628469.88,9540160.85,Quarterly,Floating,15.55,FIA,Personal,Farming,Working Capital,Substandard,Mwanza,Mjini Magharibi,Nyamagana,Lumumba,-6.8125,36.6198,Parastatals Guarantee,2023-04-15,8941700.94,6030225.3,Construction,Mwanza,Kinondoni,Kijitonyama,Lumumba,-5.0582,32.9624,No,Comprehensive,Livingston PLC,2964422.25
fc3227df-55e2-4374-8759-086b55b9595b,Mwanga Bank,BR484,Arusha City Branch,Related parties,Large,372319344.21,255802693.89,LN7181398,2024-01-16,2026-11-17,TZS,99897881.84,5033938.75,Quarterly,Fixed,12.56,BUL,Mortgage,Retail,Asset Purchase,Substandard,Dar es Salaam,Tanga City,Nyamagana,Uhuru,-6.7944,33.4987,Deposits,2023-09-27,9053218.05,5854489.24,Transport,Arusha,Mbeya City,Mjini,Sam Nujoma,-2.5223,32.8981,Yes,Fire & Theft,"Rogers, Edwards and Logan",6771102.72
565569d9-19cd-4937-b711-43a48680ab67,Mwanga Bank,BR511,Arusha City Branch,DC,Small,686080258.19,369190259.44,LN0103412,2023-01-03,2028-06-14,TZS,38203826.91,2807897.77,Annual,Floating,11.74,Others,Personal,Retail,Expansion,Standard,Dodoma,Kinondoni,Nyamagana,Azikiwe,-6.1578,39.0715,Cash,2025-02-04,3299342.59,989442.59,Transport,Zanzibar Urban/West,Kinondoni,Mikocheni,Regeant,-6.1512,39.2169,Yes,Climate Risk,Ferguson Group,6438049.41
0921d855-20a6-4b6a-86d7-74cc876ca9bb,Mwanga Bank,BR374,Ubungo Branch,DC,Large,286903947.68,260186754.58,LN0082234,2024-03-16,2027-11-19,TZS,68372359.74,7651071.08,Monthly,Floating,8.28,Others,Mortgage,Manufacturing,Working Capital,Standard,Morogoro,Mbeya City,Mikocheni,Nyerere,-6.2039,39.2701,Equipment,2024-01-22,9465028.22,2456261.37,Agriculture,Mwanza,Mjini Magharibi,Kaloleni,Nyerere,-3.3382,37.6605,Yes,Comprehensive,"Walker, Garcia and Allen",6165193.8
0795b5a7-c06d-4359-8821-21c81b8ec657,Mwanga Bank,BR523,Kilosa Branch,pension fund members,Micro,427311729.36,862176251.33,LN6264133,2024-05-13,2028-03-22,TZS,26578330.65,8671857.26,Semi-Annual,Floating,19.44,SLA,Mortgage,Retail,Expansion,Doubtful,Arusha,Morogoro Urban,Kijitonyama,Sokoine,-8.9045,39.2049,Letter of Hypothecation,2023-03-02,731002.12,4245625.93,Agriculture,Dodoma,Arusha City,Kaloleni,Sam Nujoma,-6.8786,33.4339,Yes,Fire & Theft,"Valentine, Young and Butler",4073645.84
f008310b-84ee-4bc2-9510-341a594ac44c,Mwanga Bank,BR839,Kinondoni Branch,Non-salaried,Medium,470182385.98,380575054.75,LN6179383,2024-04-24,2028-04-17,TZS,95100934.03,2031125.11,Weekly,Floating,12.83,Others,Business,Manufacturing,Expansion,Doubtful,Mbeya,Mbeya City,Mjini,Sokoine,-5.0741,39.0843,Cash,2022-10-24,975935.38,8356780.62,Construction,Zanzibar Urban/West,Morogoro Urban,Ilala,Regeant,-3.4173,39.2169,No,Fire & Theft,Li Ltd,9544652.86
fd04d1a2-6248-449d-9470-5e1bf5518cfb,Mwanga Bank,BR966,Ilala Branch,Individual,Large,584021967.43,607686895.25,LN1385349,2023-06-02,2026-12-20,TZS,24434840.14,5782091.5,Semi-Annual,Floating,7.53,Others,Personal,Manufacturing,Working Capital,Standard,Arusha,Mbeya City,Ndugumbi,Maktaba,-5.0157,39.1107,Equipment,2022-11-27,3130259.43,4390592.6,Agriculture,Mbeya,Nyamagana,Nyamagana,Sokoine,-6.8679,35.8226,Yes,Climate Risk,Lara-Greene,7577285.08
