Customer Identification Number,Bank Name,Branch Code,Branch name,Client Type,Size of the business,Annual turn-over of the borrower,Balance sheet size of the borrower,Loan number,Disbursement Date,Maturity Date,Currency,TZS Disbursed Amount,TZS Outstanding Principal Amount,Frequency of repayment,Interest Rate Type,Annual Interest Rate,Loan authorization type,loan Type/ General Category,Loan Economic Activity,Purpose of the loan,Asset Classification Category,Location of invested loan (Region),Location of invested loan (District),Location of invested loan (Ward),Location of invested loan (Street),Invested Loan Geographical coordinates-Latitude,Invested Loan Geographical coordinates-Longitude,Collateral Pledged,Collateral Pledged Date,TZS Market value of the collateral,TZS Forced Sale Value of the collateral,Collateral Economic activity ,Collateral Region,Collateral District,Collateral Ward,Collateral Street,Collateral Geographical Coordinates-Latitude,Collateral Geographical Coordinates-Longitude,Insurance coverage of the collateral against climate risks ,Type of insurance policy,Name of insurance provider,Value of Collateral Protected
3beb2779-9e15-4f3c-a434-66348299d18b,NBC Bank,BR287,Arusha City Branch,Related parties,Medium,385168299.09,872069773.37,LN8814924,2023-05-28,2027-05-20,TZS,24520847.76,9924675.16,Annual,Floating,6.15,SLA,Personal,Manufacturing,Asset Purchase,Standard,Morogoro,Morogoro Urban,Sabasaba,Azikiwe,-6.8097,39.2701,Deposits,2025-03-24,3412619.64,1510165.6,Transport,Arusha,Kinondoni,Kijitonyama,Maktaba,-2.4821,33.4339,No,Fire & Theft,"Stevens, Gonzalez and Foley",6052409.7
d18c3f5e-4f56-4fba-ae8e-86c3a9c438f4,NBC Bank,BR537,Tanga City Branch,Non-salaried,Medium,545150676.74,283829562.36,LN5368296,2023-07-03,2028-06-24,TZS,41410969.09,6762422.77,Quarterly,Fixed,17.99,Others,Mortgage,Manufacturing,Expansion,Standard,Morogoro,Morogoro Urban,Sabasaba,Nyerere,-3.3991,33.4631,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2025-05-18,7707264.8,886849.92,Construction,Mbeya,Nyamagana,Mikocheni,Nyerere,-6.2044,37.6605,Yes,Comprehensive,Bailey Group,7234553.59
d2477327-b22c-4989-8d23-d8f24f179540,NBC Bank,BR825,Sokoine Branch,MC,Small,826096065.89,889603192.68,LN1522243,2023-03-26,2027-08-26,TZS,70460924.43,8442035.29,Weekly,Fixed,10.34,Others,Mortgage,Farming,Expansion,Standard,Arusha,Kinondoni,Mjini,Azikiwe,-2.5223,36.6198,Deposits,2024-09-21,6160092.72,4596577.38,Transport,Tanga,Morogoro Urban,Kijitonyama,Lumumba,-2.4821,33.4528,No,Climate Risk,Knight Inc,8063683.7
3a43b316-4fa2-412c-96a6-0801c93a1487,NBC Bank,BR918,Arusha City Branch,MC,Small,302110874.54,429350651.84,LN7585609,2023-04-29,2027-07-11,TZS,25422092.0,4448012.16,Semi-Annual,Fixed,5.37,Others,Mortgage,Retail,Expansion,Standard,Arusha,Kinondoni,Mikocheni,Uhuru,-6.1831,33.4339,Guarantee from Revolutionary Government of Zanzibar,2023-07-12,5005306.14,123743.47,Agriculture,Mbeya,Kinondoni,Kijitonyama,Regeant,-3.3382,39.2701,Yes,Fire & Theft,"Aguilar, Shea and Scott",9502251.05
5c72ba4d-7431-49a9-8f37-064cc63720d6,NBC Bank,BR228,Mbeya City Branch,Individual,Micro,337707389.64,878076870.16,LN5448666,2022-10-07,2028-01-25,TZS,60379738.92,6527608.38,Weekly,Floating,18.63,SLA,Agricultural,Farming,Expansion,Doubtful,Mbeya,Morogoro Urban,Kijitonyama,Sokoine,-8.9151,35.8102,Other mortgages eg chattels,2022-10-24,6566738.35,2394566.89,Construction,Dodoma,Kinondoni,Ilala,Sam Nujoma,-6.1512,39.0715,Yes,Comprehensive,Taylor and Sons,6895195.46
fbd8b464-e84b-4ec0-8c1c-f95057d9fc7b,NBC Bank,BR913,Tanga City Branch,Staff,Large,594445492.7,364568583.61,LN0033620,2023-06-14,2026-11-27,TZS,53084657.78,8248803.83,Semi-Annual,Fixed,15.14,SLA,Agricultural,Retail,Expansion,Substandard,Dodoma,Ubungo,Sabasaba,Sokoine,-5.0582,35.7813,Guarantee from Local government units,2024-01-03,2215887.81,4679352.27,Agriculture,Dodoma,Mbeya City,Sabasaba,Maktaba,-5.0741,39.2916,No,Climate Risk,"Cox, Smith and Miller",420420.12
e0688c3c-5c5c-40a7-bebe-cee6bd2193fc,NBC Bank,BR106,Kinondoni Branch,Corporate,Small,589558977.44,833683216.43,LN1066217,2024-02-13,2027-06-25,TZS,34011044.42,9776539.1,Annual,Floating,11.56,SLA,Personal,Manufacturing,Expansion,Substandard,Tanga,Mbeya City,Sabasaba,Uhuru,-6.8125,35.8102,Commercial real estate,2022-11-25,6740656.09,4763636.27,Construction,Mbeya,Tanga City,Ndugumbi,Uhuru,-8.9151,37.6605,Yes,Fire & Theft,"Kelley, Bradley and Henson",8689643.83
808237cc-1428-4f5e-af85-4e0b87757ee7,NBC Bank,BR205,Tanga City Branch,DC,Large,777364793.8,91608105.87,LN3978924,2024-07-14,2027-03-22,TZS,5236954.66,3845895.57,Monthly,Floating,14.17,SLA,Personal,Farming,Working Capital,Standard,Mwanza,Arusha City,Kaloleni,Sam Nujoma,-6.2044,32.9624,Residential mortgage,2022-12-04,8610176.84,1876433.06,Transport,Mwanza,Mbeya City,Sabasaba,Sokoine,-6.7387,39.1107,No,Comprehensive,"Sanchez, James and Wheeler",332458.19
0efd255f-40f0-4be8-b4b5-97acafda8bee,NBC Bank,BR681,Sokoine Branch,DC,Small,186779153.16,384150336.54,LN1105524,2024-01-28,2025-10-19,TZS,45852089.31,9603183.3,Monthly,Fixed,16.51,SLA,Agricultural,Retail,Asset Purchase,Substandard,Dar es Salaam,Tanga City,Makumbusho,Uhuru,-8.9264,39.1262,agricultural land,2022-09-28,1247544.39,6223718.22,Agriculture,Mbeya,Morogoro Urban,Makumbusho,Regeant,-5.0582,35.8226,No,Climate Risk,Carter-Wells,504783.2
248e6bb3-6fca-435f-bc5c-fc98f09e122a,NBC Bank,BR354,Kinondoni Branch,pension fund members,Micro,95407407.89,92958151.91,LN7189665,2024-08-21,2027-07-15,TZS,72315534.73,5642094.7,Annual,Fixed,12.85,FIA,Mortgage,Manufacturing,Asset Purchase,Substandard,Zanzibar Urban/West,Arusha City,Kijitonyama,Sam Nujoma,-6.1831,39.2246,Stocks,2025-06-03,1249936.92,2766654.6,Construction,Tanga,Tanga City,Kijitonyama,Azikiwe,-6.2044,39.2916,Yes,Climate Risk,Gibson-Shah,4746180.43
198d5945-9472-4b3a-bb83-a81284f14806,NBC Bank,BR241,Sokoine Branch,Individual,Small,280294096.05,902172576.31,LN6963046,2024-01-22,2025-12-28,TZS,77657960.41,520209.76,Annual,Floating,18.15,BUL,Mortgage,Retail,Working Capital,Standard,Mwanza,Morogoro Urban,Kaloleni,Nyerere,-6.8786,39.2268,Compulsory savings,2023-12-10,8599127.72,7071330.11,Transport,Dodoma,Ilala,Kijitonyama,Regeant,-6.1578,39.2246,No,Comprehensive,"Adams, Martinez and Montgomery",4008431.49
f5bc0924-b3b2-4df3-96d2-b2bb8604c766,NBC Bank,BR846,Ilala Branch,Related parties,Micro,171223108.19,884711876.86,LN8484148,2023-01-31,2026-10-18,TZS,41959678.87,924946.46,Annual,Floating,12.03,SLA,Agricultural,Farming,Asset Purchase,Doubtful,Dar es Salaam,Ubungo,Sabasaba,Nyerere,-5.0968,39.2315,Government Securities,2025-02-04,1684013.98,2206268.59,Transport,Mwanza,Nyamagana,Kijitonyama,Uhuru,-8.9045,39.1107,Yes,Fire & Theft,"Barnes, Harris and Bell",819784.7
7b4c9d63-fc0c-4d36-a1ed-b186d71b0420,NBC Bank,BR812,Sokoine Branch,Related parties,Micro,263732314.2,65303657.36,LN1308847,2022-11-30,2027-02-02,TZS,92562995.8,2093783.75,Semi-Annual,Fixed,19.29,FIA,Personal,Retail,Asset Purchase,Doubtful,Tanga,Mjini Magharibi,Makumbusho,Nyerere,-6.8125,37.6494,Deposits,2023-03-07,7141937.82,3611464.08,Agriculture,Tanga,Morogoro Urban,Makumbusho,Sokoine,-3.5149,35.8226,Yes,Comprehensive,Jackson-Wall,3671360.98
837770a4-f43c-4b27-bca7-8b1982fd546e,NBC Bank,BR276,Arusha City Branch,Corporate,Large,59843634.1,268124617.1,LN8114474,2024-01-24,2026-11-29,TZS,9730327.6,9983256.99,Quarterly,Fixed,7.19,Others,Mortgage,Manufacturing,Expansion,Standard,Morogoro,Morogoro Urban,Ndugumbi,Sam Nujoma,-8.9151,32.8981,Debenture,2023-07-08,2329011.21,2104556.93,Transport,Tanga,Mbeya City,Ndugumbi,Azikiwe,-6.8182,32.9624,No,Climate Risk,Ortiz-Gonzalez,6029836.93
b1b96690-cd30-4763-8492-94817452643f,NBC Bank,BR969,Ubungo Branch,pension fund members,Micro,774280574.35,284359467.7,LN1068699,2023-04-17,2026-12-30,TZS,74891317.2,1525320.42,Quarterly,Fixed,15.08,BUL,Agricultural,Manufacturing,Expansion,Doubtful,Dodoma,Mjini Magharibi,Makumbusho,Sokoine,-6.1702,39.2471,Terminal Benefits,2025-07-29,4506839.94,2390853.15,Agriculture,Tanga,Mbeya City,Mjini,Nyerere,-8.9398,36.5827,No,Fire & Theft,"Smith, Wong and Williams",9664758.01
86c37b7a-d743-482d-996f-99b98ead607e,NBC Bank,BR721,Sokoine Branch,DC,Medium,344069862.39,554458808.88,LN6146240,2023-06-05,2025-10-23,TZS,4180949.67,1565414.22,Monthly,Fixed,14.18,FIA,Agricultural,Manufacturing,Working Capital,Doubtful,Zanzibar Urban/West,Kinondoni,Kijitonyama,Nyerere,-6.1831,39.2471,agricultural land,2024-09-25,595562.35,6403710.67,Agriculture,Dar es Salaam,Ubungo,Ndugumbi,Lumumba,-3.4526,39.2246,No,Comprehensive,Walker-Brown,6160196.61
4165dfab-9f46-4aeb-a0c5-28dc973910e1,NBC Bank,BR712,Ubungo Branch,Related parties,Micro,924369066.22,32572667.74,LN9034246,2023-12-12,2026-03-09,TZS,84711504.09,4387583.69,Monthly,Floating,17.79,SLA,Mortgage,Retail,Asset Purchase,Doubtful,Morogoro,Kinondoni,Mikocheni,Maktaba,-6.8284,32.9278,agricultural land,2024-07-13,707148.6,3266365.68,Agriculture,Tanga,Kinondoni,Mikocheni,Azikiwe,-6.1578,37.6358,No,Comprehensive,Brown-Harrell,5121810.92
8e161925-3466-4a3b-adf8-885a7a6f85b9,NBC Bank,BR293,Sokoine Branch,microfinance serviec providers,Micro,914707287.16,648028475.85,LN5829131,2024-01-18,2028-04-01,TZS,29582079.79,645566.41,Annual,Fixed,5.78,SLA,Agricultural,Farming,Expansion,Substandard,Morogoro,Kinondoni,Ndugumbi,Nyerere,-6.2039,32.9278,Debenture,2022-10-15,5837035.3,4864596.1,Construction,Mbeya,Arusha City,Nyamagana,Sam Nujoma,-6.2039,35.8226,Yes,Fire & Theft,"Newman, Garcia and Irwin",6435206.2
b0fcd29b-7198-4da8-9f03-9229b3ddd9b9,NBC Bank,BR384,Kilosa Branch,Related parties,Small,657148186.67,965271956.93,LN7928165,2022-12-09,2027-11-17,TZS,42416291.95,680190.16,Semi-Annual,Floating,17.12,SLA,Personal,Manufacturing,Working Capital,Substandard,Mwanza,Ilala,Sabasaba,Regeant,-3.4173,39.2169,Parastatals Guarantee,2023-01-13,3068891.84,1332897.67,Agriculture,Tanga,Ilala,Makumbusho,Uhuru,-2.4915,39.2169,No,Fire & Theft,Benjamin-Cook,6289062.01
30ac91e2-a44e-4675-8300-749ad543871d,NBC Bank,BR189,Arusha City Branch,Related parties,Large,599058582.97,848121713.89,LN7148266,2023-09-30,2026-06-19,TZS,50402177.34,5483201.42,Quarterly,Floating,16.84,SLA,Mortgage,Farming,Working Capital,Substandard,Morogoro,Tanga City,Nyamagana,Regeant,-3.3991,35.7647,MotorVehicle,2024-11-13,659083.06,6578173.36,Construction,Dodoma,Ilala,Mikocheni,Maktaba,-6.8786,39.0715,Yes,Comprehensive,"Evans, Holt and Bell",380705.84
5ea84c3e-b952-4320-a1a9-fd7c838b9250,NBC Bank,BR881,Kilosa Branch,Salaried,Small,797251414.76,20577057.68,LN7103981,2024-02-03,2025-11-11,TZS,27139582.45,7103154.5,Semi-Annual,Floating,16.91,FIA,Business,Farming,Asset Purchase,Doubtful,Zanzibar Urban/West,Mbeya City,Kaloleni,Sokoine,-6.2044,33.4987,Guarantee from Local government units,2023-04-28,9848543.55,2114645.3,Construction,Mbeya,Mjini Magharibi,Nyamagana,Maktaba,-6.8125,37.6605,Yes,Fire & Theft,Silva Ltd,596605.12
ccc0e2f1-aa2e-41e3-8c89-7d268425b3f2,NBC Bank,BR545,Arusha City Branch,pension fund members,Small,851360878.03,768594763.44,LN6854231,2022-12-24,2026-12-02,TZS,63442396.26,3869457.67,Semi-Annual,Fixed,11.93,FIA,Mortgage,Manufacturing,Asset Purchase,Substandard,Dodoma,Mjini Magharibi,Nyamagana,Azikiwe,-8.9151,39.2174,Compulsory savings,2024-06-13,7507605.15,7769083.48,Transport,Dodoma,Ilala,Ndugumbi,Regeant,-6.7944,39.2916,Yes,Comprehensive,Barker LLC,4719576.42
32bf6373-4851-41c1-8339-a076e6090eaa,NBC Bank,BR760,Nyamagana Branch,MC,Micro,760163368.49,877875112.5,LN3751924,2023-04-22,2027-11-08,TZS,63202659.33,216845.43,Quarterly,Floating,11.8,Others,Personal,Manufacturing,Asset Purchase,Substandard,Arusha,Morogoro Urban,Makumbusho,Maktaba,-6.8451,33.4631,Government Securities,2022-09-13,3732216.24,7481727.33,Transport,Mbeya,Ubungo,Ilala,Uhuru,-6.1512,33.4339,Yes,Climate Risk,"Fleming, Rodriguez and Wilson",8309821.25
ed47c28d-b022-4800-8cf4-eca194eb893f,NBC Bank,BR659,Arusha City Branch,Corporate,Medium,153893307.79,497799977.12,LN9731965,2023-02-01,2026-11-04,TZS,5601677.05,2310287.67,Monthly,Fixed,15.13,SLA,Mortgage,Manufacturing,Working Capital,Standard,Morogoro,Ubungo,Ndugumbi,Nyerere,-5.0157,39.2315,Guarantee from Local government units,2025-02-24,3610992.39,8423544.29,Construction,Tanga,Tanga City,Makumbusho,Sam Nujoma,-6.1857,39.1107,No,Climate Risk,Boone Group,4169589.16
d9464698-9cbb-4271-99cb-bc40e285f424,NBC Bank,BR937,Kinondoni Branch,DC,Micro,190958112.32,909826418.41,LN9966821,2024-01-25,2028-08-14,TZS,75944498.71,4847223.07,Annual,Fixed,9.51,BUL,Agricultural,Farming,Asset Purchase,Substandard,Zanzibar Urban/West,Kinondoni,Mikocheni,Azikiwe,-6.7944,39.0983,Gold,2022-09-24,2318428.18,3726893.54,Transport,Arusha,Mbeya City,Ndugumbi,Azikiwe,-3.3382,37.6358,No,Climate Risk,"Cannon, Strickland and Figueroa",6439335.62
656c251f-243e-4171-b882-b036626360dc,NBC Bank,BR454,Tanga City Branch,Non-salaried,Large,549095868.93,786988157.6,LN3670294,2024-06-18,2026-06-26,TZS,7825945.22,2215754.8,Quarterly,Fixed,15.34,FIA,Agricultural,Manufacturing,Asset Purchase,Doubtful,Zanzibar Urban/West,Nyamagana,Mikocheni,Sam Nujoma,-6.1831,33.4987,Compulsory savings,2024-08-17,6430200.74,2728256.44,Agriculture,Dodoma,Tanga City,Mikocheni,Maktaba,-6.2039,37.6605,No,Climate Risk,Strickland Ltd,632840.9
f7ef04a1-73cb-4684-8df2-39798835496b,NBC Bank,BR524,Mbeya City Branch,pension fund members,Small,682818532.64,516098494.29,LN2351079,2024-01-18,2028-08-15,TZS,51704736.52,7878638.12,Weekly,Fixed,7.61,SLA,Personal,Retail,Working Capital,Substandard,Morogoro,Tanga City,Sabasaba,Lumumba,-6.1512,39.2916,Other mortgages eg chattels,2023-04-25,9038485.86,7112610.41,Agriculture,Mbeya,Morogoro Urban,Kijitonyama,Regeant,-6.8182,39.0983,Yes,Climate Risk,"Martin, Arroyo and Gonzales",8840670.8
3f70ce52-53f6-456e-8ffd-d498a61c18a4,NBC Bank,BR305,Tanga City Branch,DC,Large,848622365.24,250628623.06,LN6316660,2024-03-20,2027-01-27,TZS,47336028.93,3285565.23,Annual,Fixed,19.91,BUL,Agricultural,Manufacturing,Asset Purchase,Standard,Zanzibar Urban/West,Tanga City,Ndugumbi,Azikiwe,-5.0968,32.9624,Residential mortgage,2023-03-18,6293228.24,2884940.79,Transport,Arusha,Mjini Magharibi,Ilala,Maktaba,-8.9398,36.6198,No,Fire & Theft,Sandoval PLC,3649638.08
30eda29f-a232-4406-b7db-45af44de8e4e,NBC Bank,BR619,Ilala Branch,Non-salaried,Medium,285824071.85,746150089.13,LN6432241,2022-10-01,2027-06-20,TZS,6420285.28,6661316.09,Quarterly,Fixed,14.15,Others,Agricultural,Farming,Working Capital,Substandard,Arusha,Ubungo,Sabasaba,Azikiwe,-2.5223,39.2315,Commercial real estate,2024-01-05,8454000.22,4582086.43,Construction,Morogoro,Mjini Magharibi,Sabasaba,Regeant,-2.5223,39.0983,Yes,Comprehensive,Haynes Ltd,2283942.76
2499a9b0-894b-4989-bb2a-7b9f98a7d8fc,NBC Bank,BR643,Arusha City Branch,Individual,Large,773866601.33,632204646.28,LN1980817,2024-01-27,2026-10-17,TZS,61258482.05,5880457.37,Weekly,Fixed,13.27,FIA,Business,Retail,Working Capital,Doubtful,Arusha,Ubungo,Ilala,Nyerere,-6.8679,32.8766,Guarantee from Local government units,2022-12-30,6773735.75,7493142.96,Transport,Mwanza,Nyamagana,Sabasaba,Azikiwe,-3.4173,35.7647,No,Fire & Theft,"Long, Brown and Boyer",7673687.61
6e57dfe5-4b5b-4824-895f-0a641346d372,NBC Bank,BR734,Sokoine Branch,pension fund members,Micro,923924767.5,423913182.02,LN8694546,2023-06-14,2028-02-24,TZS,1653919.47,2934808.78,Weekly,Floating,5.37,Others,Business,Retail,Working Capital,Standard,Zanzibar Urban/West,Nyamagana,Ndugumbi,Nyerere,-6.1831,33.4742,Stocks,2025-04-23,4336387.58,5526214.94,Transport,Morogoro,Ubungo,Ilala,Regeant,-6.1438,37.6494,No,Fire & Theft,Williams LLC,6356546.63
cab20bde-37e7-4276-bbf3-7500ad41cd39,NBC Bank,BR425,Arusha City Branch,DC,Small,391284388.02,827039897.74,LN3082709,2024-03-02,2028-03-06,TZS,72517588.33,8082250.28,Semi-Annual,Floating,13.22,SLA,Personal,Farming,Asset Purchase,Substandard,Morogoro,Nyamagana,Kaloleni,Sam Nujoma,-6.8284,32.8567,Gold,2025-05-29,9092834.44,3001542.44,Agriculture,Mwanza,Ubungo,Nyamagana,Azikiwe,-2.4698,37.6847,No,Comprehensive,Bell-Henderson,8240043.82
fcf1aaa5-e708-46ea-bd6d-bd334fb3d913,NBC Bank,BR847,Arusha City Branch,Staff,Micro,490167842.47,831914065.51,LN0327688,2022-09-07,2027-03-01,TZS,30225319.35,4815178.25,Weekly,Fixed,11.47,FIA,Business,Manufacturing,Working Capital,Doubtful,Tanga,Mjini Magharibi,Makumbusho,Azikiwe,-6.8679,33.4742,Compulsory savings,2023-10-29,2774140.76,5325686.99,Construction,Dar es Salaam,Kinondoni,Sabasaba,Regeant,-6.2044,35.8226,No,Fire & Theft,Ryan Inc,9141577.53
1f6ab7a0-2312-40d4-98ae-7e18097ea253,NBC Bank,BR703,Kinondoni Branch,pension fund members,Micro,199246482.28,237846971.79,LN5277664,2023-04-08,2026-04-27,TZS,9771401.53,2137863.96,Annual,Fixed,12.15,FIA,Business,Manufacturing,Expansion,Doubtful,Mbeya,Kinondoni,Sabasaba,Lumumba,-5.0582,39.2049,Equipment,2024-04-17,2550910.67,2007005.91,Agriculture,Dodoma,Ubungo,Ndugumbi,Azikiwe,-8.8873,32.8766,Yes,Fire & Theft,Callahan LLC,7076214.51
c3dfab14-cdc2-40f2-b025-404456856fdf,NBC Bank,BR683,Kilosa Branch,SME,Medium,58074413.89,656986397.32,LN8172836,2024-08-15,2025-11-19,TZS,36026871.14,8100227.25,Semi-Annual,Floating,17.21,SLA,Mortgage,Farming,Asset Purchase,Substandard,Morogoro,Ilala,Mjini,Sokoine,-6.2039,39.2268,Debenture,2022-10-25,7942464.27,7472132.63,Agriculture,Mwanza,Kinondoni,Ndugumbi,Lumumba,-6.8786,39.0983,No,Fire & Theft,"Wright, Jimenez and Olson",7568847.3
31f1631f-1573-4e1c-93c5-c3d5bb6bdbdd,NBC Bank,BR327,Kinondoni Branch,Non-salaried,Micro,336594108.41,240465362.32,LN2873320,2023-02-09,2028-01-27,TZS,35715687.84,3053003.26,Annual,Floating,18.68,Others,Business,Manufacturing,Expansion,Doubtful,Mwanza,Kinondoni,Sabasaba,Nyerere,-3.3991,39.2174,Guarantee from Local government units,2023-09-10,9440649.8,7442587.64,Construction,Mwanza,Mbeya City,Kaloleni,Regeant,-5.0968,39.2246,Yes,Comprehensive,Stewart-Gutierrez,7620091.2
7dfa3129-27ac-4faf-a520-57e5a955f841,NBC Bank,BR778,Arusha City Branch,pension fund members,Large,769615561.06,235006934.14,LN1892468,2023-11-26,2027-06-18,TZS,22085819.67,5012028.41,Annual,Fixed,13.99,Others,Personal,Retail,Working Capital,Standard,Mwanza,Kinondoni,Makumbusho,Lumumba,-6.2039,39.0843,agricultural land,2022-12-21,3721322.95,1147874.3,Transport,Tanga,Nyamagana,Kijitonyama,Maktaba,-6.1857,33.4528,No,Fire & Theft,Cooper-Wright,9498736.91
8d960dea-6d24-45d0-81c6-ebb37120f16a,NBC Bank,BR037,Ubungo Branch,SME,Micro,690012125.56,39701947.05,LN6759436,2024-04-15,2026-08-17,TZS,60799311.15,2113525.48,Weekly,Fixed,7.58,FIA,Business,Retail,Expansion,Substandard,Dodoma,Mjini Magharibi,Kijitonyama,Nyerere,-6.1512,33.4742,Gold,2023-02-18,564312.73,2518912.68,Transport,Mbeya,Ubungo,Ndugumbi,Maktaba,-3.4173,39.0843,Yes,Fire & Theft,Fisher-Moore,9347414.96
0cd88d22-f7b0-4aa2-9fac-0c2014b2c37c,NBC Bank,BR027,Kinondoni Branch,Staff,Small,921662144.74,913706011.88,LN9435312,2024-04-23,2026-08-20,TZS,78562442.27,6688098.65,Monthly,Fixed,5.69,BUL,Business,Farming,Working Capital,Substandard,Zanzibar Urban/West,Ilala,Kijitonyama,Regeant,-5.0582,35.8226,Residential mortgage,2025-03-01,3944553.94,6691710.22,Construction,Dodoma,Mjini Magharibi,Sabasaba,Sokoine,-6.1702,37.6847,No,Fire & Theft,"Jacobs, Livingston and Ramirez",226154.12
17a918fa-e903-4b5b-a147-6177a4cbc0fb,NBC Bank,BR334,Kilosa Branch,Non-salaried,Small,509887883.93,139762174.47,LN0205828,2024-04-04,2026-06-29,TZS,85092803.31,3837125.21,Semi-Annual,Floating,17.46,FIA,Agricultural,Farming,Asset Purchase,Standard,Mbeya,Morogoro Urban,Kaloleni,Regeant,-6.8549,33.4631,agricultural land,2023-11-19,3535979.46,6997808.93,Agriculture,Morogoro,Mjini Magharibi,Sabasaba,Sam Nujoma,-3.3991,35.7813,Yes,Comprehensive,"Young, Cole and Stout",3875886.46
ca57ba1c-53fe-41b8-8cdc-521481f57584,NBC Bank,BR867,Arusha City Branch,SME,Small,603832843.48,564428894.97,LN8533987,2023-01-18,2026-03-08,TZS,55716249.2,355599.11,Semi-Annual,Fixed,6.94,FIA,Personal,Farming,Working Capital,Doubtful,Mbeya,Tanga City,Mjini,Maktaba,-6.1578,39.2701,Deposits,2025-08-12,9287928.29,7374195.53,Construction,Zanzibar Urban/West,Ubungo,Kijitonyama,Regeant,-2.4698,37.6494,No,Fire & Theft,Lopez Inc,7943456.25
a9dd60e0-2821-45d1-aeea-d5ccaf7a0ef1,NBC Bank,BR386,Kinondoni Branch,DC,Small,625330377.58,457859341.45,LN6266158,2024-03-11,2027-10-12,TZS,80701046.21,2517877.19,Quarterly,Fixed,12.47,FIA,Agricultural,Farming,Expansion,Substandard,Dodoma,Ubungo,Ndugumbi,Azikiwe,-5.0157,36.5827,Compulsory savings,2025-02-24,9705940.8,3785200.0,Transport,Mbeya,Ilala,Ndugumbi,Regeant,-6.1702,36.6428,Yes,Fire & Theft,Davis-Bryant,8837236.05
10f8fee3-eb64-4a88-844b-996088c84d12,NBC Bank,BR228,Sokoine Branch,Staff,Large,274080756.01,338696746.18,LN3538007,2023-08-19,2026-09-26,TZS,19631428.43,6604408.73,Quarterly,Floating,12.27,Others,Agricultural,Farming,Asset Purchase,Doubtful,Arusha,Nyamagana,Kijitonyama,Maktaba,-6.8097,35.7647,agricultural land,2024-04-22,4855354.29,3486335.08,Transport,Tanga,Tanga City,Kijitonyama,Sam Nujoma,-6.1857,39.2136,No,Fire & Theft,House-Merritt,1391109.74
a4be6572-1aea-4951-b56b-f43b243dc3dc,NBC Bank,BR958,Tanga City Branch,Corporate,Medium,124759141.74,970188854.6,LN9582336,2024-05-08,2027-07-05,TZS,46374852.87,1728552.91,Weekly,Fixed,7.17,FIA,Agricultural,Retail,Asset Purchase,Substandard,Arusha,Ubungo,Mikocheni,Sam Nujoma,-8.9398,39.2315,Guarantee from Revolutionary Government of Zanzibar,2022-10-29,6810462.5,5524501.96,Transport,Arusha,Kinondoni,Mjini,Azikiwe,-6.2044,37.6494,Yes,Climate Risk,Carr and Sons,6075863.36
92b63240-d348-4568-afed-78a39d01268e,NBC Bank,BR081,Ubungo Branch,Non-salaried,Medium,260038965.16,858268430.34,LN7038298,2024-03-01,2028-08-19,TZS,66523193.45,6260135.74,Weekly,Fixed,15.29,Others,Mortgage,Farming,Expansion,Standard,Zanzibar Urban/West,Tanga City,Kijitonyama,Lumumba,-6.7944,39.2136,Terminal Benefits,2023-08-03,3006475.21,7749687.95,Agriculture,Mwanza,Arusha City,Ilala,Maktaba,-6.1294,39.2136,Yes,Comprehensive,Gray-Yang,7962936.54
0162dfe8-51f2-4d90-964a-874e8e1e394a,NBC Bank,BR628,Mbeya City Branch,Non-salaried,Small,202213619.27,774705960.54,LN8487382,2024-08-10,2028-08-04,TZS,11821674.63,3968119.24,Monthly,Fixed,10.47,FIA,Business,Retail,Expansion,Substandard,Morogoro,Ilala,Mjini,Maktaba,-6.8284,39.2136,Guarantee from Revolutionary Government of Zanzibar,2024-02-29,6188571.23,7689052.18,Construction,Mwanza,Kinondoni,Sabasaba,Uhuru,-3.3991,37.6358,Yes,Comprehensive,Osborne-Stephens,8778221.71
31539e80-a383-4082-9d5c-ba2ed490bda3,NBC Bank,BR460,Mbeya City Branch,Related parties,Micro,403582355.18,490007816.71,LN2427360,2023-06-21,2027-06-21,TZS,95898263.69,2187938.58,Semi-Annual,Floating,15.35,BUL,Personal,Manufacturing,Working Capital,Doubtful,Dar es Salaam,Ubungo,Mikocheni,Azikiwe,-6.8125,37.6847,Stocks,2024-09-23,8283680.87,7150481.08,Construction,Dar es Salaam,Morogoro Urban,Makumbusho,Sokoine,-2.4698,39.0983,Yes,Fire & Theft,Parker-Gordon,6619163.63
7d47fe10-0966-4cb8-a7f6-2e512516a8d1,NBC Bank,BR134,Ilala Branch,microfinance serviec providers,Small,972817080.68,753941386.69,LN0708632,2023-01-31,2026-07-21,TZS,56935912.57,4775442.52,Semi-Annual,Fixed,13.99,Others,Business,Retail,Asset Purchase,Standard,Zanzibar Urban/West,Ubungo,Kijitonyama,Uhuru,-6.1702,35.7813,Guarantee from Revolutionary Government of Zanzibar,2022-09-03,368555.32,5461358.25,Agriculture,Arusha,Ubungo,Ndugumbi,Lumumba,-6.1578,33.4528,No,Comprehensive,Smith-Graves,9599275.09
