Customer Identification Number,Bank Name,Branch Code,Branch name,Client Type,Size of the business,Annual turn-over of the borrower,Balance sheet size of the borrower,Loan number,Disbursement Date,Maturity Date,Currency,TZS Disbursed Amount,TZS Outstanding Principal Amount,Frequency of repayment,Interest Rate Type,Annual Interest Rate,Loan authorization type,loan Type/ General Category,Loan Economic Activity,Purpose of the loan,Asset Classification Category,Location of invested loan (Region),Location of invested loan (District),Location of invested loan (Ward),Location of invested loan (Street),Invested Loan Geographical coordinates-Latitude,Invested Loan Geographical coordinates-Longitude,Collateral Pledged,Collateral Pledged Date,TZS Market value of the collateral,TZS Forced Sale Value of the collateral,Collateral Economic activity ,Collateral Region,Collateral District,Collateral Ward,Collateral Street,Collateral Geographical Coordinates-Latitude,Collateral Geographical Coordinates-Longitude,Insurance coverage of the collateral against climate risks ,Type of insurance policy,Name of insurance provider,Value of Collateral Protected
afc2cf9c-8e30-4e5f-a2d5-a92b7f3b3353,CRDB Bank,BR530,Arusha City Branch,Salaried,Large,560366757.17,534205050.21,LN0735668,2024-03-30,2026-11-20,TZS,36974413.53,3295546.68,Annual,Fixed,8.17,SLA,Business,Retail,Working Capital,Standard,Dodoma,Mjini Magharibi,Ndugumbi,Maktaba,-6.8125,37.6605,Commercial real estate,2025-06-21,4585640.75,8837227.54,Agriculture,Mtwara,Ubungo,Kaloleni,Nyerere,-2.4915,35.8102,No,Fire & Theft,Gray-Thomas,1962821.99
3ab31d7e-f9fc-4beb-8c0b-8bab17969667,CRDB Bank,BR982,Ilala Branch,pension fund members,Small,297220461.79,760166575.84,LN4474796,2023-03-10,2025-11-05,TZS,38569134.05,4402807.6,Weekly,Floating,8.88,BUL,Personal,Manufacturing,Expansion,Standard,Singida,Tanga City,Kaloleni,Nyerere,-3.5149,39.2471,Guarantee from Local government units,2024-07-08,6172663.42,3802130.52,Construction,Mtwara,Kinondoni,Kijitonyama,Nyerere,-2.5223,32.8981,No,Fire & Theft,Jones-Lawson,6234532.27
354019f6-0652-4e7a-98a2-371c284e6286,CRDB Bank,BR686,Ubungo Branch,pension fund members,Medium,562750125.93,932753780.0,LN7195585,2022-10-17,2027-03-29,TZS,42355431.73,634752.75,Monthly,Floating,17.9,FIA,Personal,Manufacturing,Expansion,Substandard,Tanga,Mbeya City,Mikocheni,Maktaba,-8.9151,35.8102,Guarantee from Revolutionary Government of Zanzibar,2023-06-25,6404626.7,6918138.43,Construction,Kaskazini Unguja,Tanga City,Ndugumbi,Sokoine,-5.0741,32.9624,No,Fire & Theft,Krueger LLC,1908987.37
2c915c2d-7aaf-41f3-bee5-5834ade959a8,CRDB Bank,BR620,Mbeya City Branch,Individual,Large,269326804.44,372112971.86,LN6658590,2023-11-01,2027-07-11,TZS,89808566.76,1079826.92,Annual,Fixed,5.16,FIA,Personal,Farming,Expansion,Substandard,Mtwara,Ilala,Kijitonyama,Sam Nujoma,-6.8549,39.2268,Parastatals Guarantee,2023-06-02,7119573.98,7527782.9,Transport,Tabora,Mjini Magharibi,Kijitonyama,Azikiwe,-3.5149,36.6428,Yes,Climate Risk,"Anderson, Burnett and Wise",9042349.94
bc687ec0-93a7-4d54-b685-5274fd6d8697,CRDB Bank,BR934,Kilosa Branch,Corporate,Micro,275868727.49,157718459.95,LN5654290,2022-09-09,2026-07-05,TZS,55375666.06,8008203.33,Weekly,Fixed,15.91,Others,Mortgage,Farming,Asset Purchase,Substandard,Morogoro,Tanga City,Ilala,Regeant,-6.8679,36.6428,Parastatals Guarantee,2024-07-23,1751091.85,2543098.42,Construction,Shinyanga,Mjini Magharibi,Kaloleni,Nyerere,-5.0582,39.0843,Yes,Fire & Theft,Green and Sons,9043635.33
d7b08d3f-4542-49e8-9c44-f52c1a0f88d1,CRDB Bank,BR299,Kilosa Branch,DC,Medium,230304576.64,701053646.13,LN2174859,2023-06-17,2027-07-13,TZS,64932134.36,4798131.04,Semi-Annual,Fixed,19.6,BUL,Business,Manufacturing,Expansion,Standard,Morogoro,Nyamagana,Kaloleni,Maktaba,-5.0157,39.2246,Other mortgages eg chattels,2024-08-04,5916638.44,2407970.49,Transport,Katavi,Kinondoni,Ndugumbi,Uhuru,-6.2044,37.6847,No,Climate Risk,"Hamilton, Harrington and Jensen",7793428.51
4e81d105-6cfd-41e1-b56a-718684dc1c43,CRDB Bank,BR070,Kilosa Branch,DC,Medium,710589463.38,718155720.32,LN7733771,2022-12-22,2027-06-05,TZS,95673856.92,5882247.79,Semi-Annual,Floating,8.05,BUL,Mortgage,Retail,Working Capital,Standard,Kaskazini Pemba,Ilala,Ndugumbi,Maktaba,-8.9045,36.6428,Residential mortgage,2024-09-12,9746867.32,3982559.44,Transport,Pwani,Morogoro Urban,Ilala,Azikiwe,-6.1578,39.2315,Yes,Comprehensive,Cole Inc,145113.72
a6bb1bc3-4c61-4cdd-a023-f6ce2de54526,CRDB Bank,BR358,Tanga City Branch,pension fund members,Micro,867991083.45,991175033.14,LN7143513,2024-07-14,2026-01-10,TZS,91279617.94,3896194.71,Weekly,Floating,19.34,Others,Personal,Retail,Working Capital,Standard,Kagera,Ilala,Makumbusho,Azikiwe,-6.1831,39.2701,Unsecured,2024-08-17,5826340.15,6278264.91,Construction,Iringa,Ubungo,Makumbusho,Nyerere,-8.9151,39.0843,No,Climate Risk,"Quinn, Stafford and Nelson",8083684.33
6ec010c9-9a5a-4358-bfcd-970d40a41c53,CRDB Bank,BR171,Kinondoni Branch,Individual,Micro,269988664.51,875622012.24,LN3597980,2022-09-07,2026-04-25,TZS,1607349.49,9165910.14,Quarterly,Floating,8.76,SLA,Personal,Farming,Working Capital,Substandard,Kilimanjaro,Kinondoni,Kijitonyama,Uhuru,-8.9398,39.2246,agricultural land,2025-01-31,4945079.18,341872.25,Construction,Lindi,Ubungo,Makumbusho,Azikiwe,-6.1857,36.6198,Yes,Comprehensive,Alexander-Baker,5535767.31
b867ca05-22aa-472e-939f-5ab1ff6f9ff8,CRDB Bank,BR506,Kinondoni Branch,Salaried,Small,988755562.99,977947369.84,LN9899060,2023-10-20,2028-01-19,TZS,39355917.41,2482860.65,Quarterly,Fixed,8.59,SLA,Agricultural,Retail,Expansion,Doubtful,Kaskazini Pemba,Tanga City,Ilala,Sam Nujoma,-6.1512,39.2268,Debenture,2023-06-09,4444952.26,2655368.11,Transport,Kusini Unguja,Ubungo,Mikocheni,Uhuru,-6.8182,39.0843,Yes,Climate Risk,Rose Inc,9932061.78
d0c19e9f-e12a-495d-acc9-ee360b3039ac,CRDB Bank,BR646,Kilosa Branch,MC,Small,948068233.07,252488708.15,LN5267525,2023-07-10,2027-03-13,TZS,84154686.26,6962951.59,Annual,Fixed,16.24,FIA,Agricultural,Manufacturing,Working Capital,Doubtful,Arusha,Tanga City,Ndugumbi,Nyerere,-2.4915,35.779,Compulsory savings,2024-05-22,8462357.31,4823085.91,Construction,Pwani,Mjini Magharibi,Sabasaba,Uhuru,-5.0315,32.8567,Yes,Climate Risk,Freeman and Sons,2322829.47
ee9faef2-174f-4880-99f9-de353419e4a9,CRDB Bank,BR405,Sokoine Branch,Related parties,Large,578224720.61,257491154.05,LN7647014,2023-01-09,2028-05-05,TZS,44485010.14,9795415.98,Monthly,Floating,8.19,BUL,Business,Retail,Working Capital,Doubtful,Mbeya,Nyamagana,Nyamagana,Uhuru,-2.5146,32.9278,Unsecured,2024-06-25,2273906.42,3532430.34,Agriculture,Geita,Arusha City,Sabasaba,Nyerere,-6.1947,37.6932,No,Fire & Theft,Jones-Sullivan,1664629.93
985aaa66-dcc1-44ce-8fb2-6f60d838e116,CRDB Bank,BR306,Arusha City Branch,Related parties,Micro,565487095.32,100554874.87,LN4678287,2023-03-03,2026-12-04,TZS,65927812.58,2638724.15,Annual,Floating,12.98,Others,Business,Retail,Working Capital,Standard,Lindi,Arusha City,Kijitonyama,Maktaba,-5.0741,39.2136,Gold,2024-08-27,6293448.69,8204114.41,Agriculture,Dar es salaam,Tanga City,Kaloleni,Regeant,-2.4821,32.9624,No,Fire & Theft,Gray-Petty,9969814.06
97715739-61e4-49d5-80ce-ba265c0ee646,CRDB Bank,BR158,Tanga City Branch,Individual,Large,554196504.25,703743006.74,LN0407071,2024-05-24,2028-01-18,TZS,41002787.09,1759298.15,Monthly,Fixed,9.68,BUL,Mortgage,Retail,Working Capital,Standard,Lindi,Mjini Magharibi,Kijitonyama,Sokoine,-2.4915,39.1107,Guarantee from Revolutionary Government of Zanzibar,2025-01-30,6322407.4,8168203.32,Construction,Mjini Magharibi,Mbeya City,Ilala,Regeant,-6.8679,32.9624,No,Fire & Theft,Jordan Inc,451561.07
5bc82f74-0b38-4ef3-8365-a8302159f475,CRDB Bank,BR479,Kinondoni Branch,Salaried,Medium,233766482.45,386980654.37,LN0015374,2023-09-01,2025-11-05,TZS,6164843.98,640059.88,Quarterly,Floating,10.21,FIA,Personal,Farming,Asset Purchase,Doubtful,Katavi,Tanga City,Makumbusho,Maktaba,-3.4173,36.7039,Guarantee from Revolutionary Government of Zanzibar,2023-12-24,7407439.95,8002608.52,Transport,Kusini Pemba,Nyamagana,Ilala,Uhuru,-5.0741,39.2471,No,Climate Risk,"Wiggins, Walters and Olsen",3291930.4
5475cfa5-b3e0-44db-af56-da6627959b55,CRDB Bank,BR143,Ilala Branch,Staff,Medium,309380232.2,148537092.59,LN8037745,2023-10-30,2026-08-14,TZS,73482009.63,5597061.5,Weekly,Floating,13.21,FIA,Mortgage,Manufacturing,Expansion,Substandard,Simiyu,Tanga City,Makumbusho,Lumumba,-8.9151,39.1262,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2024-06-19,1013394.44,4118542.19,Agriculture,Rukwa,Mjini Magharibi,Kaloleni,Lumumba,-6.8125,32.8766,No,Comprehensive,Johnson Inc,7018478.41
241f4e4c-ac7c-46d3-8163-017a958aed7d,CRDB Bank,BR812,Sokoine Branch,DC,Large,26257001.62,90490393.54,LN4000056,2023-09-10,2026-09-25,TZS,99404486.54,2271387.03,Annual,Fixed,6.14,FIA,Mortgage,Manufacturing,Expansion,Doubtful,Njombe,Ilala,Kijitonyama,Sam Nujoma,-6.1831,39.2049,Deposits,2023-10-11,4017611.82,6084399.69,Agriculture,Mara,Mjini Magharibi,Nyamagana,Sokoine,-8.9045,32.8766,No,Comprehensive,Johnson Group,9493156.38
3925229d-10f8-492a-8915-a43bd8f8f0ca,CRDB Bank,BR756,Arusha City Branch,microfinance serviec providers,Medium,449297635.28,540813893.4,LN8924726,2024-06-01,2027-02-20,TZS,21775555.99,5164386.9,Quarterly,Fixed,10.42,FIA,Personal,Manufacturing,Asset Purchase,Doubtful,Mwanza,Nyamagana,Ndugumbi,Sokoine,-6.8786,36.5827,Letter of Hypothecation,2023-06-23,3345085.87,1517204.98,Transport,Kaskazini Unguja,Ilala,Ilala,Maktaba,-6.1294,39.2916,No,Climate Risk,Blair LLC,4154041.7
b702a3fc-fa11-4212-8b60-53618656d12b,CRDB Bank,BR685,Kinondoni Branch,Staff,Small,163734137.72,538151827.3,LN0154007,2023-05-13,2026-12-02,TZS,95440830.14,8218219.63,Quarterly,Fixed,16.05,FIA,Personal,Farming,Working Capital,Doubtful,Singida,Tanga City,Kijitonyama,Lumumba,-3.3382,39.0843,Gold,2025-01-14,3771505.75,8373433.14,Transport,Arusha,Mbeya City,Ilala,Nyerere,-6.8097,36.6643,No,Comprehensive,Watson and Sons,1638601.84
dbd038e0-c938-495e-b8e5-8904eed07396,CRDB Bank,BR602,Arusha City Branch,Non-salaried,Medium,789158200.92,530574349.95,LN7770211,2024-01-26,2026-03-18,TZS,55333633.04,6750268.88,Weekly,Fixed,18.15,BUL,Mortgage,Retail,Working Capital,Substandard,Njombe,Morogoro Urban,Kaloleni,Azikiwe,-2.5146,36.6643,Guarantee from Local government units,2023-08-27,9911122.22,8023829.37,Construction,Kaskazini Pemba,Ubungo,Ndugumbi,Nyerere,-2.4698,39.2136,No,Comprehensive,Thomas LLC,1510526.08
207e528f-1b53-44c4-bbdf-5b8acaeb9379,CRDB Bank,BR004,Ubungo Branch,Individual,Medium,39481053.73,397006944.92,LN7054152,2023-07-22,2027-01-15,TZS,31191680.18,8969507.38,Semi-Annual,Fixed,17.28,Others,Agricultural,Retail,Asset Purchase,Substandard,Pwani,Nyamagana,Kijitonyama,Sokoine,-5.0968,37.6358,Debenture,2023-12-11,1101244.0,1623007.12,Agriculture,Simiyu,Arusha City,Mikocheni,Sokoine,-6.2044,37.6932,No,Fire & Theft,"Flores, Curry and Martinez",9093221.86
cb77201e-221b-4005-81f3-439e10275eb8,CRDB Bank,BR111,Tanga City Branch,pension fund members,Small,371389224.15,851217919.34,LN5030269,2023-02-01,2025-11-08,TZS,57824751.74,8226136.84,Monthly,Fixed,19.99,FIA,Personal,Retail,Working Capital,Standard,Kigoma,Kinondoni,Nyamagana,Lumumba,-3.4173,35.8226,Commercial real estate,2025-07-09,7513215.12,4188272.72,Construction,Kigoma,Ilala,Kaloleni,Sam Nujoma,-5.0968,39.0843,No,Climate Risk,Snyder and Sons,7332067.71
1e7b5b44-c6e2-479b-9a20-97e1a49fb10a,CRDB Bank,BR024,Ilala Branch,MC,Medium,643290743.07,512968449.22,LN3460435,2023-01-10,2025-12-27,TZS,94786910.98,7309675.18,Quarterly,Floating,17.31,BUL,Business,Farming,Expansion,Doubtful,Rukwa,Morogoro Urban,Mikocheni,Azikiwe,-5.0968,39.2315,Government Securities,2023-11-30,4463333.26,7774435.47,Transport,Tabora,Kinondoni,Mikocheni,Nyerere,-6.7944,36.6643,No,Comprehensive,"Barnes, Shah and Thomas",4813531.12
3237f49b-0ed8-4d66-9c1b-7688c886b7cd,CRDB Bank,BR258,Mbeya City Branch,microfinance serviec providers,Small,372737985.34,486312186.33,LN8046246,2023-04-09,2026-03-21,TZS,6954005.17,103354.78,Quarterly,Floating,9.48,BUL,Agricultural,Farming,Working Capital,Substandard,Njombe,Arusha City,Kaloleni,Sokoine,-5.0582,37.6605,Guarantee from Revolutionary Government of Zanzibar,2024-07-19,7703725.86,7850637.39,Transport,Mtwara,Mjini Magharibi,Mikocheni,Sam Nujoma,-3.3382,37.6494,No,Comprehensive,"Watson, Young and Robbins",6910559.66
520979ad-6395-48a6-886c-47322c4b642e,CRDB Bank,BR460,Kinondoni Branch,Corporate,Micro,888110752.74,910403305.05,LN2465572,2024-04-21,2026-04-29,TZS,40378521.86,4999206.88,Monthly,Fixed,11.73,SLA,Business,Farming,Working Capital,Standard,Kaskazini Pemba,Kinondoni,Sabasaba,Lumumba,-6.2039,35.8226,agricultural land,2025-08-22,2428404.31,2597014.95,Transport,Morogoro,Tanga City,Kaloleni,Lumumba,-2.4915,39.2268,Yes,Fire & Theft,Barnes-Fisher,5698884.06
810498cb-4905-458e-b52a-1b39ed07b056,CRDB Bank,BR875,Kilosa Branch,Salaried,Small,741066215.14,206082691.63,LN8047634,2023-01-11,2028-07-16,TZS,22368211.9,1591132.51,Weekly,Floating,17.15,FIA,Agricultural,Retail,Expansion,Substandard,Mbeya,Nyamagana,Kaloleni,Regeant,-3.3991,35.779,MotorVehicle,2023-01-02,527613.42,179222.73,Construction,Mjini Magharibi,Ubungo,Kijitonyama,Azikiwe,-6.1438,39.2268,No,Fire & Theft,Walls-Green,6166454.32
c018f7f7-16b7-427f-82a5-7cb9023b102a,CRDB Bank,BR664,Sokoine Branch,Related parties,Large,558019642.87,88263505.45,LN4324588,2024-06-04,2026-04-18,TZS,23456250.47,745526.21,Semi-Annual,Fixed,11.08,SLA,Personal,Manufacturing,Working Capital,Substandard,Dodoma,Mbeya City,Kijitonyama,Sam Nujoma,-6.1438,37.6358,agricultural land,2024-07-06,8421806.15,4651683.68,Transport,Kigoma,Arusha City,Ndugumbi,Nyerere,-6.8125,32.8766,No,Climate Risk,Dougherty and Sons,3117854.43
fc32b19c-74da-40e5-ab3f-4d8d5127d448,CRDB Bank,BR683,Ubungo Branch,Non-salaried,Large,224423684.65,169413124.7,LN5086484,2023-07-04,2025-10-25,TZS,26331084.83,1081120.75,Semi-Annual,Fixed,7.25,SLA,Agricultural,Retail,Expansion,Substandard,Manyara,Mbeya City,Mikocheni,Maktaba,-8.8873,37.6605,Parastatals Guarantee,2025-08-19,8472272.78,8890131.32,Construction,Njombe,Morogoro Urban,Kaloleni,Uhuru,-6.7387,39.2471,Yes,Fire & Theft,"Gonzalez, Lewis and Lowery",7703133.86
286541fc-7b22-411f-b40e-79f0a8417728,CRDB Bank,BR088,Arusha City Branch,Salaried,Medium,57687801.56,581954665.75,LN1480432,2023-07-20,2027-06-20,TZS,81895517.54,1358472.08,Monthly,Floating,7.85,SLA,Agricultural,Manufacturing,Asset Purchase,Standard,Manyara,Morogoro Urban,Mikocheni,Nyerere,-2.5146,33.4528,Guarantee from Revolutionary Government of Zanzibar,2022-09-13,6645459.93,688241.31,Construction,Njombe,Nyamagana,Kijitonyama,Lumumba,-8.9398,32.9278,No,Climate Risk,Irwin-Cooper,4779617.0
ef4c9479-73e6-4fdd-8cc4-690ad35a308b,CRDB Bank,BR574,Nyamagana Branch,Related parties,Micro,224826063.18,228556392.99,LN0967349,2023-08-23,2026-09-18,TZS,59485144.73,548676.82,Weekly,Fixed,17.27,Others,Personal,Manufacturing,Working Capital,Standard,Kusini Unguja,Morogoro Urban,Ilala,Sokoine,-3.5149,32.8766,Guarantee from Local government units,2024-12-25,7441043.98,1789147.61,Construction,Iringa,Ubungo,Ndugumbi,Maktaba,-6.1831,32.9624,No,Climate Risk,"Cantrell, Cook and Mccarthy",1493339.54
fd9a2bc8-6f4d-4fcd-a2e0-7cbba9eea4f8,CRDB Bank,BR299,Arusha City Branch,Corporate,Large,435970291.27,611827736.49,LN2125409,2024-04-22,2027-04-06,TZS,38618085.46,3157283.47,Monthly,Floating,7.14,BUL,Business,Farming,Working Capital,Standard,Njombe,Ubungo,Ndugumbi,Regeant,-5.0157,39.0715,MotorVehicle,2024-03-31,208543.36,7827499.78,Transport,Lindi,Arusha City,Mjini,Sam Nujoma,-6.7387,39.2268,Yes,Fire & Theft,"Grant, Thompson and Jones",2336179.79
4fb00ca3-a8be-4b7f-b754-3c9332998354,CRDB Bank,BR056,Sokoine Branch,MC,Large,647942406.69,470331757.5,LN7873606,2023-08-07,2027-06-07,TZS,31839396.71,1091451.89,Annual,Floating,11.98,Others,Business,Retail,Expansion,Standard,Mjini Magharibi,Morogoro Urban,Nyamagana,Uhuru,-8.9264,39.2169,Cash,2024-12-11,3296665.4,800070.31,Construction,Kagera,Arusha City,Kaloleni,Maktaba,-6.8549,39.2169,Yes,Fire & Theft,Saunders-Blevins,8847410.62
2c9be6af-b9d6-4186-aebd-2d200778200c,CRDB Bank,BR114,Mbeya City Branch,Individual,Large,622270182.72,4097334.04,LN9545939,2024-07-18,2028-03-02,TZS,21456644.68,9201732.38,Monthly,Fixed,9.84,SLA,Mortgage,Retail,Working Capital,Doubtful,Simiyu,Arusha City,Makumbusho,Regeant,-3.4173,36.6643,Debenture,2023-06-10,7387608.84,1935882.26,Transport,Iringa,Mjini Magharibi,Mikocheni,Uhuru,-6.2039,33.4987,No,Climate Risk,Daniels-Cole,3700373.18
11ae6b32-f305-459d-8e80-f307be55bab2,CRDB Bank,BR793,Ilala Branch,Staff,Micro,55796686.2,585520239.01,LN5763604,2023-10-15,2026-11-20,TZS,34526632.7,6228661.99,Quarterly,Floating,15.42,Others,Agricultural,Farming,Expansion,Doubtful,Arusha,Mbeya City,Mikocheni,Uhuru,-6.1831,39.2268,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2022-09-18,732037.99,7102155.32,Transport,Simiyu,Morogoro Urban,Mjini,Uhuru,-8.9045,35.7813,No,Climate Risk,"Wilson, Huynh and Moran",9542784.24
96fe2f7f-7e69-420b-9d36-d9231eb7471e,CRDB Bank,BR724,Ilala Branch,Corporate,Medium,618064426.86,333813585.93,LN0279890,2022-12-12,2027-06-23,TZS,29463859.45,2253329.72,Quarterly,Fixed,18.25,Others,Mortgage,Farming,Asset Purchase,Doubtful,Kilimanjaro,Ilala,Ndugumbi,Regeant,-3.4526,37.6932,Equipment,2024-02-17,8191397.41,6688854.21,Agriculture,Ruvuma,Arusha City,Mjini,Sokoine,-6.2044,35.779,No,Climate Risk,Kerr and Sons,791843.62
1172f270-36e2-4f22-b06b-1beae01bd2f3,CRDB Bank,BR870,Tanga City Branch,SME,Small,288020557.01,581068568.7,LN2198087,2023-06-28,2028-05-15,TZS,31147128.52,5157950.63,Weekly,Fixed,5.23,Others,Personal,Retail,Asset Purchase,Doubtful,Mjini Magharibi,Nyamagana,Ndugumbi,Uhuru,-8.9045,32.9624,Compulsory savings,2022-10-11,8752125.85,7228750.66,Transport,Mjini Magharibi,Mjini Magharibi,Kaloleni,Azikiwe,-2.5223,39.2315,Yes,Fire & Theft,"Black, Lopez and Miller",7069105.72
9d872858-c12c-4a9a-9818-8fc55573e44f,CRDB Bank,BR956,Mbeya City Branch,Salaried,Large,346070428.17,470476209.08,LN2938567,2023-09-05,2028-01-20,TZS,44198711.52,5666538.62,Weekly,Fixed,15.22,Others,Personal,Farming,Asset Purchase,Substandard,Kagera,Nyamagana,Sabasaba,Regeant,-6.8182,32.8981,Compulsory savings,2024-10-09,3875506.79,1554974.61,Construction,Njombe,Morogoro Urban,Makumbusho,Regeant,-6.8284,37.6847,Yes,Climate Risk,Santos and Sons,1536322.39
9b109736-b881-49cf-9c39-aa50ebdd4de6,CRDB Bank,BR718,Ilala Branch,Non-salaried,Large,317379111.35,857925511.22,LN4299263,2022-09-17,2025-10-20,TZS,92433397.93,9210618.02,Weekly,Floating,13.57,Others,Agricultural,Farming,Asset Purchase,Standard,Kigoma,Nyamagana,Kijitonyama,Sam Nujoma,-6.8549,39.2246,Debenture,2024-01-08,1939066.26,425595.47,Transport,Ruvuma,Ilala,Mjini,Nyerere,-6.1857,32.8766,No,Fire & Theft,Miller-Griffin,491912.66
294fec02-fcf8-4fbb-b545-b7a4e5f9b91f,CRDB Bank,BR860,Nyamagana Branch,Non-salaried,Small,450899901.62,148591715.53,LN2522372,2023-09-02,2028-08-01,TZS,45720469.27,1231632.65,Quarterly,Floating,11.12,SLA,Personal,Farming,Working Capital,Standard,Mwanza,Ubungo,Mjini,Uhuru,-6.1294,36.6643,Government Securities,2024-02-22,4238310.78,8936125.64,Agriculture,Arusha,Ilala,Kaloleni,Nyerere,-6.7944,39.2136,Yes,Climate Risk,Michael-Howell,8588415.56
eecdaf8c-05c7-4355-8039-5f265094203e,CRDB Bank,BR212,Tanga City Branch,Salaried,Large,921836986.92,310647772.27,LN1920141,2022-09-08,2026-01-16,TZS,24875977.39,9331559.41,Quarterly,Floating,16.06,BUL,Agricultural,Manufacturing,Expansion,Standard,Dar es salaam,Arusha City,Mjini,Sam Nujoma,-6.8786,39.2136,Other mortgages eg chattels,2022-12-31,7496875.68,1626049.46,Transport,Mwanza,Arusha City,Sabasaba,Sokoine,-6.1947,36.5827,Yes,Climate Risk,Warren PLC,2022511.32
ab93c797-ffb9-41ac-8a48-65cc65a41a2a,CRDB Bank,BR862,Tanga City Branch,pension fund members,Small,239155247.08,898161829.44,LN9035763,2023-01-06,2027-04-16,TZS,37219773.97,5042667.84,Annual,Fixed,10.82,Others,Mortgage,Manufacturing,Expansion,Substandard,Katavi,Ilala,Makumbusho,Uhuru,-2.4698,35.7813,Compulsory savings,2025-02-18,4285983.08,7386214.51,Construction,Mbeya,Ilala,Kijitonyama,Lumumba,-8.9045,37.6358,Yes,Climate Risk,"Miller, Garza and Evans",5728519.21
058a6396-c7a5-49e8-b61d-f79e463419ab,CRDB Bank,BR046,Nyamagana Branch,Individual,Large,145292871.94,949074208.15,LN7189433,2024-02-19,2028-01-23,TZS,21602666.9,2250952.17,Quarterly,Fixed,6.31,SLA,Agricultural,Manufacturing,Asset Purchase,Standard,Kigoma,Morogoro Urban,Ndugumbi,Sokoine,-3.5149,36.7039,Guarantee from Local government units,2025-07-09,1873009.81,8779443.26,Agriculture,Kusini Pemba,Ubungo,Nyamagana,Sokoine,-6.7387,36.6198,No,Fire & Theft,"Obrien, Turner and Mooney",102770.97
284a8a38-8724-46d8-a635-3dc5f3fcf28b,CRDB Bank,BR633,Kinondoni Branch,Related parties,Large,834986623.43,858447553.28,LN1610122,2022-10-29,2028-05-18,TZS,80934121.82,7192567.23,Weekly,Fixed,15.51,SLA,Personal,Manufacturing,Asset Purchase,Standard,Njombe,Mbeya City,Mjini,Sam Nujoma,-6.7387,36.6643,agricultural land,2022-12-09,970582.82,8602097.79,Agriculture,Kaskazini Pemba,Ubungo,Sabasaba,Nyerere,-6.8549,39.0715,Yes,Comprehensive,Williams-Boone,7992478.43
027095ca-c39f-45ce-8487-f08d23e9194c,CRDB Bank,BR050,Nyamagana Branch,Non-salaried,Small,22867123.36,258451739.69,LN0500105,2023-09-11,2027-09-30,TZS,93340459.08,843881.43,Semi-Annual,Fixed,10.18,Others,Mortgage,Manufacturing,Asset Purchase,Substandard,Morogoro,Kinondoni,Mjini,Regeant,-8.9264,36.6198,Parastatals Guarantee,2023-02-09,3655033.66,8563983.61,Construction,Kusini Pemba,Arusha City,Mjini,Regeant,-8.9045,37.6932,No,Fire & Theft,Carter LLC,1666776.82
15a2e5e6-375a-4a29-96f5-35d8c75c0dff,CRDB Bank,BR274,Nyamagana Branch,SME,Large,733857459.49,856661622.86,LN9653667,2024-02-11,2026-01-21,TZS,50291792.46,8246067.73,Annual,Floating,5.73,Others,Personal,Farming,Working Capital,Substandard,Kilimanjaro,Arusha City,Kijitonyama,Uhuru,-3.4173,37.6358,Guarantee from Local government units,2025-02-16,3186818.93,549023.97,Transport,Tabora,Arusha City,Ilala,Uhuru,-6.8786,36.6643,No,Comprehensive,"Foley, Hill and Castro",1012264.94
cbaba2ea-f922-4461-b553-d114d4b59d9d,CRDB Bank,BR321,Arusha City Branch,DC,Large,255685804.51,627640752.01,LN5109669,2023-12-06,2026-09-09,TZS,64011934.37,3189430.9,Monthly,Floating,19.09,FIA,Agricultural,Manufacturing,Expansion,Substandard,Kagera,Nyamagana,Mjini,Azikiwe,-6.1831,39.0843,Letter of Hypothecation,2024-03-29,6343102.01,4568343.01,Construction,Shinyanga,Mbeya City,Sabasaba,Uhuru,-6.7387,32.9624,No,Comprehensive,Sexton Group,8044781.78
01a06f95-450a-4cca-803b-d3d15a80a1bc,CRDB Bank,BR589,Mbeya City Branch,SME,Medium,597624795.92,413255570.39,LN1095129,2024-08-08,2026-04-02,TZS,98724590.72,9897665.05,Semi-Annual,Fixed,15.66,SLA,Personal,Farming,Working Capital,Standard,Geita,Mjini Magharibi,Sabasaba,Uhuru,-6.1702,33.4742,Other mortgages eg chattels,2024-01-25,7878686.25,5925037.18,Transport,Tanga,Ubungo,Nyamagana,Maktaba,-6.8679,39.0715,No,Climate Risk,Medina-Powell,6499611.79
0dd5c114-83cd-426d-a02c-4177ac78eb89,CRDB Bank,BR967,Ilala Branch,Corporate,Medium,403008035.96,557571296.18,LN4661805,2023-07-16,2027-10-25,TZS,91633129.95,8102042.35,Weekly,Fixed,16.39,Others,Business,Retail,Expansion,Substandard,Kaskazini Unguja,Arusha City,Ndugumbi,Uhuru,-6.7387,39.2136,Unsecured,2023-01-11,2302235.45,3196807.7,Agriculture,Kusini Unguja,Arusha City,Mikocheni,Maktaba,-3.4526,39.2268,No,Comprehensive,"Moran, Smith and Clark",346446.57
