Customer Identification Number,Bank Name,Branch Code,Branch name,Client Type,Size of the business,Annual turn-over of the borrower,Balance sheet size of the borrower,Loan number,Disbursement Date,Maturity Date,Currency,TZS Disbursed Amount,TZS Outstanding Principal Amount,Frequency of repayment,Interest Rate Type,Annual Interest Rate,Loan authorization type,loan Type/ General Category,Loan Economic Activity,Purpose of the loan,Asset Classification Category,Location of invested loan (Region),Location of invested loan (District),Location of invested loan (Ward),Location of invested loan (Street),Invested Loan Geographical coordinates-Latitude,Invested Loan Geographical coordinates-Longitude,Collateral Pledged,Collateral Pledged Date,TZS Market value of the collateral,TZS Forced Sale Value of the collateral,Collateral Economic activity ,Collateral Region,Collateral District,Collateral Ward,Collateral Street,Collateral Geographical Coordinates-Latitude,Collateral Geographical Coordinates-Longitude,Insurance coverage of the collateral against climate risks ,Type of insurance policy,Name of insurance provider,Value of Collateral Protected
8a89db56-9683-4ddc-a387-72a47bcf4b8a,NMB Bank,BR557,Ilala Branch,MC,Small,993270969.71,358920965.89,LN2447559,2023-05-17,2026-09-29,TZS,81816530.15,3234763.62,Weekly,Fixed,14.71,FIA,Agricultural,Farming,Asset Purchase,Doubtful,Dar es Salaam,Mbeya City,Sabasaba,Maktaba,-6.1512,39.0983,Guarantee from Revolutionary Government of Zanzibar,2023-05-12,9466530.21,860400.21,Agriculture,Tanga,Morogoro Urban,Kijitonyama,Lumumba,-6.7944,32.9624,Yes,Climate Risk,Reese Ltd,2003648.08
5136e121-7e6b-4975-8e15-99b899cb5ff6,NMB Bank,BR436,Ilala Branch,pension fund members,Micro,168567276.41,826947098.31,LN8915031,2023-05-16,2027-03-29,TZS,41973752.36,3379814.44,Weekly,Floating,5.96,SLA,Mortgage,Farming,Asset Purchase,Substandard,Morogoro,Arusha City,Ilala,Lumumba,-6.8097,39.2246,Stocks,2024-01-13,2021383.91,7953593.1,Agriculture,Mbeya,Tanga City,Makumbusho,Nyerere,-2.4915,36.6428,No,Fire & Theft,Adams-Garrett,120531.42
820fa662-1749-450b-8c88-8dd394dce4a5,NMB Bank,BR566,Mbeya City Branch,Salaried,Micro,610695240.46,625101605.8,LN0535664,2024-03-23,2025-11-26,TZS,7687901.04,3791373.68,Monthly,Fixed,10.15,Others,Mortgage,Retail,Expansion,Doubtful,Mbeya,Mjini Magharibi,Mikocheni,Regeant,-6.1831,39.1107,Stocks,2023-07-18,8832720.19,298424.98,Agriculture,Mbeya,Ubungo,Sabasaba,Uhuru,-3.4173,39.2049,No,Fire & Theft,Melendez LLC,5608230.88
a63969e5-d6ac-41c1-888b-0beb927ed70b,NMB Bank,BR911,Kinondoni Branch,Related parties,Large,825110622.19,22015656.12,LN4501369,2024-03-27,2026-01-30,TZS,7975253.13,5033568.95,Weekly,Fixed,12.18,BUL,Personal,Manufacturing,Working Capital,Doubtful,Dodoma,Ubungo,Nyamagana,Sam Nujoma,-2.4915,39.2268,Commercial real estate,2024-01-03,5205074.85,8781472.74,Transport,Morogoro,Ubungo,Mikocheni,Sam Nujoma,-3.3991,36.5827,Yes,Climate Risk,Khan-Meyer,4585840.64
e0eb08bf-3381-4885-902a-7dc67ad571ed,NMB Bank,BR869,Ilala Branch,Corporate,Micro,442129781.03,356170432.77,LN5835693,2023-08-10,2028-05-08,TZS,59075843.69,6383049.47,Annual,Fixed,8.02,Others,Personal,Manufacturing,Working Capital,Standard,Mbeya,Nyamagana,Ndugumbi,Sam Nujoma,-6.8786,39.2174,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2025-02-06,4423883.29,4555224.28,Transport,Arusha,Tanga City,Mikocheni,Sam Nujoma,-8.8873,39.2916,Yes,Climate Risk,Wells-Collins,7951354.51
4823bd1f-4f77-4187-bbd1-1d62a7bda197,NMB Bank,BR356,Kinondoni Branch,Individual,Medium,778418772.43,121307263.04,LN2735665,2023-01-06,2028-07-22,TZS,37350649.34,2219388.96,Weekly,Floating,9.4,FIA,Business,Manufacturing,Asset Purchase,Doubtful,Morogoro,Morogoro Urban,Ndugumbi,Sokoine,-8.9151,35.8102,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2023-02-13,6379622.45,8592250.08,Transport,Arusha,Arusha City,Ndugumbi,Maktaba,-3.3991,32.8981,No,Comprehensive,"Lewis, Velasquez and Andrews",7543229.4
b91298cf-a327-4246-beed-b931fe71ef50,NMB Bank,BR818,Ilala Branch,Non-salaried,Small,740388492.48,64212558.48,LN1605359,2023-08-12,2027-03-01,TZS,4854090.21,322876.46,Weekly,Fixed,17.05,SLA,Mortgage,Manufacturing,Asset Purchase,Doubtful,Mbeya,Tanga City,Ndugumbi,Maktaba,-6.8451,39.1107,Guarantee from Local government units,2023-05-01,9948159.46,5367571.99,Transport,Tanga,Ilala,Makumbusho,Sokoine,-3.4173,39.2246,No,Climate Risk,Ramirez and Sons,1562515.31
26907aa9-679b-495f-8b93-89e203cc04f5,NMB Bank,BR790,Ubungo Branch,Corporate,Medium,5535830.38,631464696.15,LN0245178,2023-06-03,2027-05-28,TZS,75262651.73,7494351.25,Monthly,Floating,8.24,FIA,Agricultural,Manufacturing,Asset Purchase,Doubtful,Arusha,Tanga City,Mikocheni,Azikiwe,-6.8097,39.2916,Unsecured,2023-09-03,5982851.38,2567725.48,Agriculture,Mwanza,Arusha City,Mjini,Regeant,-6.1702,39.2315,Yes,Comprehensive,"Malone, Johnson and Campbell",9213597.97
230ccd94-3cc0-45d3-bac4-bb317e138ea8,NMB Bank,BR895,Mbeya City Branch,pension fund members,Micro,761208832.62,842241522.68,LN2667723,2024-05-19,2025-11-03,TZS,26065821.72,1400535.16,Quarterly,Floating,13.16,SLA,Business,Manufacturing,Asset Purchase,Standard,Morogoro,Ilala,Nyamagana,Sam Nujoma,-5.0741,39.2315,Unsecured,2024-11-25,3690441.23,7657913.68,Agriculture,Dodoma,Mbeya City,Ndugumbi,Uhuru,-5.0582,33.4528,No,Fire & Theft,Hill-James,3325180.96
9dec2b82-bd48-4271-84b3-45b1af07c422,NMB Bank,BR011,Ubungo Branch,Staff,Large,42323937.14,274245740.48,LN2494063,2022-09-29,2028-03-13,TZS,46554347.96,3193518.12,Monthly,Fixed,13.26,Others,Mortgage,Retail,Asset Purchase,Substandard,Arusha,Ilala,Ndugumbi,Nyerere,-6.1857,33.4339,Stocks,2023-08-25,3333578.75,7059179.25,Agriculture,Dar es Salaam,Tanga City,Mjini,Azikiwe,-5.0582,39.2916,Yes,Climate Risk,"Thomas, Stone and Kennedy",7935709.49
69a706a5-3c3e-482f-bd27-001d6198012b,NMB Bank,BR982,Ubungo Branch,Non-salaried,Large,119737890.44,709292124.91,LN6036845,2024-07-29,2027-10-26,TZS,11685182.61,8400284.05,Semi-Annual,Floating,16.76,SLA,Personal,Manufacturing,Working Capital,Standard,Arusha,Ilala,Kaloleni,Sam Nujoma,-5.0741,35.8226,Compulsory savings,2024-05-19,217486.76,460335.19,Agriculture,Mbeya,Morogoro Urban,Kaloleni,Regeant,-3.3991,33.4987,No,Comprehensive,"Turner, Johnson and Flowers",4322833.77
5085f604-a919-4285-a788-39f4ea16ce54,NMB Bank,BR994,Nyamagana Branch,SME,Medium,634502026.82,473168277.07,LN2805837,2022-09-27,2028-05-05,TZS,75368121.69,1030396.31,Quarterly,Fixed,5.12,FIA,Agricultural,Retail,Expansion,Standard,Arusha,Morogoro Urban,Kijitonyama,Regeant,-6.1947,39.2268,Parastatals Guarantee,2022-11-25,220563.95,2646683.41,Agriculture,Morogoro,Ubungo,Ndugumbi,Sam Nujoma,-5.0582,39.2246,Yes,Fire & Theft,Warren LLC,9892625.02
d92b638c-bfdb-40ec-b4ba-2c61838294b2,NMB Bank,BR789,Arusha City Branch,Salaried,Medium,305967219.98,980636406.78,LN1122455,2023-02-26,2026-04-28,TZS,88878793.5,4845743.05,Monthly,Floating,10.4,SLA,Business,Farming,Asset Purchase,Substandard,Mbeya,Mjini Magharibi,Sabasaba,Sam Nujoma,-6.7944,35.7813,Terminal Benefits,2025-03-19,7595134.91,4452429.44,Construction,Mbeya,Arusha City,Makumbusho,Sokoine,-5.0741,39.2169,Yes,Fire & Theft,Thompson and Sons,9266720.36
1d34c783-9848-4192-8372-9e8e36fb4b7e,NMB Bank,BR035,Nyamagana Branch,Salaried,Large,605192204.59,677928537.39,LN8822671,2023-09-06,2026-06-07,TZS,30136944.41,2403139.39,Annual,Floating,7.79,FIA,Mortgage,Retail,Asset Purchase,Doubtful,Dodoma,Mjini Magharibi,Nyamagana,Sokoine,-8.9151,39.2916,MotorVehicle,2025-01-27,9408199.4,2686310.98,Construction,Dodoma,Kinondoni,Nyamagana,Sokoine,-8.9151,37.6847,No,Climate Risk,Strong Ltd,8857055.21
3638c0ee-9321-4117-b620-e3d00138cf56,NMB Bank,BR676,Sokoine Branch,Related parties,Micro,115858967.85,321394065.45,LN7753052,2022-11-23,2027-09-05,TZS,11510455.2,7839259.6,Annual,Floating,5.52,FIA,Personal,Farming,Expansion,Standard,Arusha,Nyamagana,Makumbusho,Regeant,-6.1578,33.4339,Government Securities,2024-05-16,7586670.94,5053553.37,Transport,Tanga,Ilala,Nyamagana,Nyerere,-3.3382,39.0843,Yes,Comprehensive,"Carpenter, Vega and Smith",2054214.75
e10685d2-310b-4ad1-b62b-7339e3924c1e,NMB Bank,BR142,Ubungo Branch,Individual,Large,910598695.02,398480052.99,LN5574199,2024-01-24,2028-06-05,TZS,39418334.09,6637656.31,Weekly,Fixed,11.93,FIA,Mortgage,Manufacturing,Expansion,Standard,Mbeya,Kinondoni,Nyamagana,Maktaba,-6.8786,32.8981,Commercial real estate,2022-10-10,7110449.98,6924337.76,Agriculture,Dodoma,Ilala,Mjini,Sokoine,-6.2039,35.779,No,Fire & Theft,Powell Group,2217947.96
fe2976d2-0065-42f4-8597-4f4be67a188f,NMB Bank,BR276,Tanga City Branch,Salaried,Micro,441237733.44,715908362.96,LN3563149,2023-01-01,2026-10-27,TZS,34090733.43,8531088.59,Semi-Annual,Floating,15.27,SLA,Agricultural,Farming,Working Capital,Substandard,Mwanza,Ilala,Mikocheni,Sam Nujoma,-5.0968,39.2315,Debenture,2023-02-01,3693188.96,6389968.91,Construction,Dar es Salaam,Arusha City,Kijitonyama,Azikiwe,-6.2039,39.2916,No,Climate Risk,Mejia Inc,8635189.55
946d836e-ffa6-4a4e-b7bc-111f74e8d44d,NMB Bank,BR285,Tanga City Branch,Individual,Medium,955738178.27,369485375.96,LN1663158,2023-11-04,2027-09-17,TZS,70628733.3,8087528.59,Semi-Annual,Fixed,11.5,BUL,Agricultural,Farming,Working Capital,Doubtful,Mwanza,Ubungo,Kaloleni,Maktaba,-6.8549,32.9624,Letter of Hypothecation,2025-05-26,2945403.38,6732152.11,Transport,Mwanza,Ubungo,Ndugumbi,Nyerere,-6.1947,35.7813,Yes,Fire & Theft,Miller and Sons,3680610.15
63a250fb-455b-48dd-90af-b76991171061,NMB Bank,BR652,Tanga City Branch,microfinance serviec providers,Medium,373593216.71,909719823.13,LN8930032,2024-01-05,2025-09-08,TZS,82333636.02,9411232.87,Quarterly,Fixed,15.62,Others,Business,Retail,Asset Purchase,Substandard,Zanzibar Urban/West,Tanga City,Nyamagana,Lumumba,-6.8182,35.8102,Other mortgages eg chattels,2024-08-04,1934992.63,8253468.74,Construction,Mbeya,Ubungo,Makumbusho,Lumumba,-6.8182,35.779,No,Comprehensive,"Greene, Benson and Nichols",1998183.51
5b038183-3921-4e52-a8b7-05ccf197cc5c,NMB Bank,BR605,Nyamagana Branch,Salaried,Large,229946428.78,55253017.61,LN2004955,2022-12-31,2028-01-12,TZS,40998929.69,8927805.02,Quarterly,Fixed,18.51,BUL,Personal,Farming,Asset Purchase,Substandard,Arusha,Ubungo,Ilala,Nyerere,-6.8182,39.2136,Guarantee from Local government units,2025-01-13,8771767.65,6590160.05,Transport,Mbeya,Tanga City,Mikocheni,Sokoine,-8.9264,39.2471,Yes,Climate Risk,Hart Group,1051629.87
0a421fad-d3a1-42d0-8b61-dd149a0b66db,NMB Bank,BR629,Nyamagana Branch,Corporate,Micro,793404106.45,750240906.06,LN6396898,2022-12-19,2027-07-01,TZS,50031618.46,4258807.72,Monthly,Fixed,19.95,BUL,Personal,Farming,Expansion,Doubtful,Morogoro,Morogoro Urban,Mikocheni,Maktaba,-2.4821,32.8766,Government Securities,2023-03-14,4415865.17,5312503.7,Construction,Mbeya,Mbeya City,Ndugumbi,Azikiwe,-2.5223,33.4742,No,Comprehensive,Walker Group,4108033.64
b48bf912-55da-4982-b0cc-743f85db28a0,NMB Bank,BR980,Kinondoni Branch,Individual,Small,2333356.59,498930695.6,LN4676727,2023-07-21,2026-04-08,TZS,36784530.74,9166029.83,Weekly,Floating,8.42,BUL,Mortgage,Manufacturing,Expansion,Substandard,Dodoma,Morogoro Urban,Ilala,Lumumba,-6.2044,39.2268,MotorVehicle,2024-07-08,424824.77,1434959.48,Agriculture,Mbeya,Arusha City,Kijitonyama,Uhuru,-6.1512,39.2268,No,Fire & Theft,"Burton, Clark and Yang",267136.21
4c5d6a87-7d36-4695-ba14-3dcb2ad793ce,NMB Bank,BR018,Ubungo Branch,Staff,Small,424390215.89,420423172.84,LN2129395,2022-12-23,2026-01-09,TZS,89416327.81,2118096.18,Semi-Annual,Floating,6.56,Others,Agricultural,Farming,Asset Purchase,Standard,Zanzibar Urban/West,Tanga City,Sabasaba,Sam Nujoma,-6.8679,39.0983,Other mortgages eg chattels,2023-12-19,4544837.83,7029819.75,Transport,Zanzibar Urban/West,Arusha City,Ndugumbi,Nyerere,-2.4915,32.9624,No,Climate Risk,"Beasley, Pugh and Kelley",1658682.79
5f9d5b76-4c96-43ac-b33d-1837d6746f77,NMB Bank,BR515,Mbeya City Branch,MC,Large,711159128.84,75580910.79,LN5607550,2023-01-17,2026-03-02,TZS,11548409.01,6718410.6,Weekly,Floating,6.46,SLA,Business,Manufacturing,Expansion,Standard,Morogoro,Ilala,Kaloleni,Regeant,-2.5146,33.4742,agricultural land,2025-08-08,4761095.19,908803.77,Transport,Dodoma,Tanga City,Makumbusho,Regeant,-6.2039,36.6428,No,Comprehensive,Curtis-Reid,4682148.92
dbda5c71-3cfb-4e19-a8fa-ebf603af4017,NMB Bank,BR998,Sokoine Branch,Non-salaried,Medium,396186926.91,563556450.32,LN1339768,2023-09-10,2026-01-16,TZS,21828173.37,702719.15,Annual,Fixed,7.05,Others,Agricultural,Manufacturing,Working Capital,Standard,Mbeya,Tanga City,Ndugumbi,Lumumba,-2.4698,36.6643,Guarantee from Local government units,2024-12-06,5351729.67,5838407.38,Transport,Dodoma,Arusha City,Mjini,Uhuru,-8.8873,32.8567,Yes,Comprehensive,Hinton-Perez,1988634.7
fe2f8b46-58e7-4eed-b643-b44c2982055e,NMB Bank,BR072,Arusha City Branch,Related parties,Micro,780612514.3,978434654.73,LN9011942,2023-11-29,2026-05-10,TZS,18150788.84,4680371.91,Annual,Fixed,6.33,SLA,Agricultural,Farming,Working Capital,Substandard,Mbeya,Arusha City,Nyamagana,Lumumba,-6.8097,39.2701,Residential mortgage,2022-11-29,1053162.44,6016750.9,Construction,Tanga,Morogoro Urban,Ndugumbi,Sam Nujoma,-3.5149,32.9278,Yes,Climate Risk,Scott-Fritz,5993250.86
560087d2-d90a-4a8d-85b6-fd70aaaa8927,NMB Bank,BR671,Mbeya City Branch,Non-salaried,Medium,668152573.53,433920095.2,LN5419256,2022-11-16,2028-08-03,TZS,4478323.05,8845732.3,Monthly,Fixed,7.42,BUL,Agricultural,Farming,Expansion,Doubtful,Mwanza,Tanga City,Ilala,Sokoine,-6.1512,39.0983,Commercial real estate,2023-05-20,5719191.0,64551.52,Construction,Dar es Salaam,Tanga City,Nyamagana,Maktaba,-6.8679,39.1262,Yes,Climate Risk,"Liu, Roth and Lewis",3533044.45
0bf68dc6-1ef3-473d-982b-7695b1c80e71,NMB Bank,BR325,Kilosa Branch,Related parties,Small,566563082.8,128549912.24,LN5482184,2024-01-23,2027-02-16,TZS,62916941.93,2581665.06,Annual,Floating,15.3,Others,Agricultural,Farming,Expansion,Substandard,Tanga,Arusha City,Makumbusho,Uhuru,-5.0741,39.0843,Guarantee from Local government units,2023-12-19,469666.44,7963485.77,Construction,Mwanza,Tanga City,Mikocheni,Sam Nujoma,-3.4173,39.1107,Yes,Comprehensive,"Brown, Best and Winters",8212368.38
096cc0a5-fe8a-4228-8517-25417549726e,NMB Bank,BR987,Kinondoni Branch,Related parties,Medium,627960745.25,235928525.26,LN3824317,2022-12-17,2025-09-16,TZS,81664704.79,6636829.26,Quarterly,Floating,14.09,SLA,Agricultural,Farming,Expansion,Doubtful,Mbeya,Morogoro Urban,Mikocheni,Regeant,-5.0315,32.9624,Cash,2025-07-18,2132565.63,1807293.07,Construction,Dar es Salaam,Arusha City,Nyamagana,Nyerere,-2.5223,39.0843,No,Fire & Theft,Montes Group,8110557.96
6ca2b0ee-2f35-4843-ba3f-5e21d84002e1,NMB Bank,BR586,Ilala Branch,Staff,Medium,890094893.34,327880555.27,LN8154470,2023-06-13,2028-03-22,TZS,75070835.82,542146.49,Weekly,Floating,15.64,BUL,Agricultural,Manufacturing,Asset Purchase,Standard,Tanga,Kinondoni,Makumbusho,Maktaba,-8.9045,39.0983,Government Securities,2023-05-19,8208565.07,6969872.25,Construction,Mwanza,Ubungo,Kaloleni,Sokoine,-6.1438,39.1262,Yes,Comprehensive,"Alexander, Chandler and Liu",9355781.05
5b401ae7-1fc0-4858-8777-7830a0c55711,NMB Bank,BR273,Kilosa Branch,Staff,Medium,616276762.85,449086436.77,LN5889435,2023-06-30,2025-12-05,TZS,98575001.03,6591896.64,Semi-Annual,Fixed,11.16,Others,Agricultural,Retail,Working Capital,Standard,Mbeya,Ubungo,Sabasaba,Sam Nujoma,-3.3382,35.7813,Unsecured,2024-12-13,9918620.11,6722498.72,Construction,Zanzibar Urban/West,Nyamagana,Kaloleni,Sokoine,-2.5223,32.8567,Yes,Climate Risk,Perkins-Goodwin,9348829.54
5a8408f6-7612-403e-ac1b-a570761b9ee3,NMB Bank,BR216,Kinondoni Branch,Related parties,Small,252576560.75,956759426.46,LN7585339,2022-12-28,2027-03-21,TZS,26000757.48,4247845.33,Weekly,Floating,7.22,Others,Mortgage,Farming,Working Capital,Standard,Mwanza,Ilala,Mikocheni,Regeant,-8.8873,36.6643,Parastatals Guarantee,2024-09-12,2789690.92,6187325.8,Agriculture,Mwanza,Nyamagana,Nyamagana,Sokoine,-8.9398,37.6358,No,Comprehensive,Jones-Macdonald,5291024.87
6fc06f9a-887c-442a-8463-083260537174,NMB Bank,BR893,Arusha City Branch,Corporate,Large,330207585.22,553854443.45,LN2519848,2023-09-06,2028-07-15,TZS,60782626.91,5321313.25,Weekly,Fixed,6.78,BUL,Agricultural,Retail,Expansion,Doubtful,Mbeya,Ubungo,Makumbusho,Uhuru,-6.8182,39.2174,Letter of Hypothecation,2024-12-13,4191335.69,425189.44,Transport,Dar es Salaam,Ubungo,Ilala,Nyerere,-8.8873,32.9624,Yes,Climate Risk,Hall-Walker,1418750.07
9544f13c-f090-40bc-81a5-8228e2f0654d,NMB Bank,BR119,Mbeya City Branch,Salaried,Small,103414713.51,484033968.35,LN3667562,2024-01-18,2028-01-06,TZS,62645347.01,6413053.68,Quarterly,Fixed,12.17,FIA,Agricultural,Manufacturing,Expansion,Standard,Morogoro,Mjini Magharibi,Ndugumbi,Maktaba,-8.9045,39.2471,MotorVehicle,2023-12-13,8787319.04,3286713.14,Construction,Arusha,Kinondoni,Kaloleni,Regeant,-6.1947,39.2916,No,Fire & Theft,"Johnson, Jones and Perry",2236786.38
63ecd985-e448-44c2-b3de-71d69f582ea1,NMB Bank,BR858,Mbeya City Branch,Salaried,Micro,100970711.84,992554038.18,LN8738574,2022-11-19,2028-06-21,TZS,41919021.58,9273459.63,Quarterly,Floating,13.02,SLA,Personal,Retail,Working Capital,Substandard,Zanzibar Urban/West,Morogoro Urban,Makumbusho,Sokoine,-6.1294,35.7647,MotorVehicle,2025-02-12,5505786.04,5183520.01,Agriculture,Dodoma,Kinondoni,Kijitonyama,Azikiwe,-3.5149,33.4631,Yes,Climate Risk,Rogers-Booker,1145490.23
bf287002-6a01-44ee-b6f0-e30fced39308,NMB Bank,BR268,Ilala Branch,Non-salaried,Medium,764734634.81,376932493.88,LN5755084,2024-03-19,2027-08-11,TZS,27096853.23,5234609.44,Monthly,Floating,6.94,Others,Mortgage,Retail,Expansion,Standard,Mbeya,Kinondoni,Sabasaba,Regeant,-8.9264,36.6428,Cash,2025-04-09,1059036.02,3567739.2,Construction,Dar es Salaam,Morogoro Urban,Ilala,Maktaba,-3.3991,39.2916,Yes,Fire & Theft,Marshall-Carlson,3417334.34
1dd4b061-c893-4445-90ee-71b0d8b7fffd,NMB Bank,BR307,Ubungo Branch,DC,Large,894652765.64,424444820.72,LN2622013,2023-10-24,2028-08-07,TZS,40768939.3,5479936.04,Monthly,Floating,6.1,Others,Business,Manufacturing,Asset Purchase,Substandard,Morogoro,Tanga City,Mjini,Maktaba,-6.1702,35.779,Terminal Benefits,2022-11-12,1947426.46,8037371.56,Construction,Arusha,Nyamagana,Mjini,Lumumba,-6.8451,39.0843,No,Climate Risk,"Weiss, Perez and Davidson",1190071.65
7b114b6e-db2d-4561-8ccd-36ad2c4c32bb,NMB Bank,BR036,Ubungo Branch,Related parties,Medium,674200601.71,69043069.25,LN0607520,2023-01-13,2026-08-21,TZS,13101066.55,4973708.06,Semi-Annual,Fixed,17.47,Others,Agricultural,Farming,Working Capital,Substandard,Dar es Salaam,Mbeya City,Ilala,Regeant,-6.1512,37.6358,Government Securities,2024-08-01,8144674.29,2612436.1,Transport,Mbeya,Kinondoni,Sabasaba,Azikiwe,-3.3991,37.6358,No,Comprehensive,Manning-Paul,4626053.21
d531eb24-4bc3-46ba-b280-f3f2fea2a107,NMB Bank,BR423,Nyamagana Branch,Staff,Medium,193782061.67,461346296.14,LN7012593,2023-06-25,2026-01-15,TZS,7568188.19,3770317.0,Annual,Fixed,12.06,Others,Business,Retail,Expansion,Doubtful,Morogoro,Tanga City,Kijitonyama,Azikiwe,-5.0315,35.7813,Unsecured,2023-08-30,7080726.57,6269732.54,Transport,Zanzibar Urban/West,Kinondoni,Ilala,Nyerere,-2.5223,32.8981,No,Climate Risk,Mueller Ltd,8562150.27
c0623ee8-cfc5-4976-85e3-ff8c420083db,NMB Bank,BR052,Arusha City Branch,SME,Medium,959290579.59,129249976.75,LN6235412,2024-08-11,2026-04-03,TZS,88850096.04,8082116.31,Semi-Annual,Fixed,18.54,FIA,Agricultural,Farming,Expansion,Standard,Dar es Salaam,Nyamagana,Sabasaba,Uhuru,-6.2039,33.4987,Residential mortgage,2025-06-04,4802757.19,1845801.67,Agriculture,Mwanza,Ubungo,Nyamagana,Maktaba,-5.0582,39.2471,Yes,Fire & Theft,"Turner, Gillespie and Freeman",1250188.64
aeaf7da0-46db-4969-81d8-e888b5890e66,NMB Bank,BR560,Kinondoni Branch,Staff,Medium,640966343.91,946370666.43,LN0083157,2023-11-01,2027-02-20,TZS,31373127.22,313788.15,Annual,Fixed,7.23,SLA,Mortgage,Retail,Expansion,Doubtful,Dar es Salaam,Morogoro Urban,Mikocheni,Regeant,-6.1294,35.7647,Unsecured,2025-06-22,1195197.22,4608992.32,Agriculture,Tanga,Mbeya City,Kaloleni,Uhuru,-8.9398,39.1262,No,Fire & Theft,"Smith, Harris and Lewis",9108192.59
76f32071-a01b-4956-a933-09a6f6ca636a,NMB Bank,BR404,Nyamagana Branch,pension fund members,Micro,464204166.14,707440597.31,LN7431001,2023-03-12,2027-01-18,TZS,79953575.85,8015452.28,Semi-Annual,Fixed,8.73,Others,Business,Manufacturing,Expansion,Substandard,Zanzibar Urban/West,Ilala,Mjini,Sokoine,-8.9151,39.1107,Stocks,2024-10-08,4790163.45,4801257.41,Transport,Mwanza,Ilala,Ilala,Azikiwe,-6.1947,37.6932,Yes,Fire & Theft,"Lopez, Adams and Poole",8945238.31
58a660e3-a5c5-4627-a1de-190e6768b165,NMB Bank,BR421,Arusha City Branch,pension fund members,Large,216238831.96,828934399.11,LN5253707,2022-12-22,2026-10-16,TZS,24033920.81,2781599.6,Quarterly,Floating,15.33,SLA,Business,Manufacturing,Asset Purchase,Substandard,Zanzibar Urban/West,Morogoro Urban,Sabasaba,Maktaba,-8.9398,33.4339,Cash,2023-05-08,2037752.85,6102018.4,Transport,Mbeya,Mbeya City,Mikocheni,Uhuru,-3.4173,33.4987,Yes,Fire & Theft,Holmes-Frey,5133385.46
a206b1b1-3e0f-475c-87ac-8c2ef5fc8efb,NMB Bank,BR727,Ubungo Branch,Non-salaried,Large,494405622.36,466054679.62,LN6108816,2024-03-11,2027-10-20,TZS,17048481.87,8270744.42,Annual,Fixed,10.81,SLA,Mortgage,Retail,Working Capital,Substandard,Dar es Salaam,Tanga City,Kijitonyama,Sam Nujoma,-6.8451,35.8102,Commercial real estate,2023-12-10,8979241.56,6176233.97,Agriculture,Tanga,Tanga City,Ndugumbi,Azikiwe,-2.4821,36.7039,No,Fire & Theft,Turner PLC,8494036.61
cab79dd1-454d-449e-80f2-cb139513cd0e,NMB Bank,BR806,Ubungo Branch,Non-salaried,Small,873221186.47,876343596.43,LN6702446,2023-09-26,2026-09-08,TZS,8292094.76,2651491.02,Quarterly,Floating,8.05,SLA,Mortgage,Manufacturing,Asset Purchase,Standard,Mbeya,Arusha City,Kijitonyama,Sokoine,-3.3382,39.2471,Cash,2023-05-17,5763699.73,7020754.3,Transport,Mwanza,Mbeya City,Mikocheni,Nyerere,-6.2039,39.2174,No,Comprehensive,"Sampson, Potts and Torres",4156418.77
6f35c001-ba1b-4e38-987c-83dcf316279e,NMB Bank,BR990,Ilala Branch,MC,Medium,560077520.57,4096008.61,LN6316951,2022-11-10,2027-10-13,TZS,23846481.25,8108907.76,Semi-Annual,Fixed,17.2,BUL,Business,Farming,Expansion,Standard,Mwanza,Mjini Magharibi,Kaloleni,Uhuru,-6.7387,36.6643,Cash,2023-02-25,7358410.53,5919073.65,Agriculture,Arusha,Mjini Magharibi,Ilala,Nyerere,-8.9264,37.6494,No,Fire & Theft,"Bradford, Jones and Schwartz",3357029.66
75b12595-4a23-421a-b4f9-dce5e4dc5496,NMB Bank,BR357,Kinondoni Branch,microfinance serviec providers,Large,853151939.84,605432025.75,LN8582969,2022-12-04,2026-02-17,TZS,37589071.3,179385.36,Semi-Annual,Fixed,6.02,SLA,Mortgage,Retail,Asset Purchase,Doubtful,Tanga,Mjini Magharibi,Mjini,Uhuru,-8.9398,39.2136,Terminal Benefits,2023-12-27,2684532.63,8770909.82,Agriculture,Dodoma,Kinondoni,Ndugumbi,Uhuru,-6.1512,33.4987,Yes,Climate Risk,Williams-Henderson,1261176.6
a1582e2f-cf8a-499f-9ff6-8b491631918f,NMB Bank,BR466,Ilala Branch,Salaried,Micro,764758260.67,193375352.69,LN9072495,2022-12-19,2025-12-24,TZS,33457975.54,4990305.89,Semi-Annual,Fixed,9.67,Others,Business,Farming,Working Capital,Doubtful,Mwanza,Mbeya City,Mikocheni,Maktaba,-6.1947,37.6358,Parastatals Guarantee,2025-06-21,4688671.14,3388895.93,Transport,Dar es Salaam,Kinondoni,Kaloleni,Maktaba,-2.5146,39.1262,Yes,Comprehensive,Sampson-Johnson,7292087.45
