Customer Identification Number,Bank Name,Branch Code,Branch name,Client Type,Size of the business,Annual turn-over of the borrower,Balance sheet size of the borrower,Loan number,Disbursement Date,Maturity Date,Currency,TZS Disbursed Amount,TZS Outstanding Principal Amount,Frequency of repayment,Interest Rate Type,Annual Interest Rate,Loan authorization type,loan Type/ General Category,Loan Economic Activity,Purpose of the loan,Asset Classification Category,Location of invested loan (Region),Location of invested loan (District),Location of invested loan (Ward),Location of invested loan (Street),Invested Loan Geographical coordinates-Latitude,Invested Loan Geographical coordinates-Longitude,Collateral Pledged,Collateral Pledged Date,TZS Market value of the collateral,TZS Forced Sale Value of the collateral,Collateral Economic activity ,Collateral Region,Collateral District,Collateral Ward,Collateral Street,Collateral Geographical Coordinates-Latitude,Collateral Geographical Coordinates-Longitude,Insurance coverage of the collateral against climate risks ,Type of insurance policy,Name of insurance provider,Value of Collateral Protected
5da0f98a-f36a-4fe0-a70d-05d34bef1c82,NMB Bank,BR703,Mbeya City Branch,MC,Medium,448651848.79,385638581.52,LN4727955,2024-07-31,2026-05-17,TZS,-9645408.78,9592862.08,Annual,Fixed,14.04,BUL,Mortgage,Farming,Asset Purchase,Standard,Kaskazini Pemba,Nyamagana,Sabasaba,Nyerere,-2.4821,39.0843,Cash,2023-10-27,3944321.37,6439510.74,Transport,Arusha,Mbeya City,Mikocheni,Maktaba,-6.1831,35.8102,No,Fire & Theft,"Newton, Wheeler and Cervantes",8399288.87
4622b971-db62-4571-82ea-747f0554b580,NMB Bank,BR937,Ubungo Branch,SME,Large,146395053.19,407369900.71,LN8667688,2022-12-20,2027-07-12,TZS,15254595.81,8488965.41,Weekly,Floating,15.78,FIA,Business,Retail,Asset Purchase,Standard,Ruvuma,Kinondoni,Makumbusho,Nyerere,-6.1831,39.2268,Unsecured,2023-04-14,5067410.25,6478175.51,Construction,Tabora,Morogoro Urban,Sabasaba,Azikiwe,-6.1294,32.9624,Yes,Climate Risk,"Lee, Hernandez and Taylor",5293029.77
30d02d1b-65f0-4f91-a301-ae44ca586050,NMB Bank,BR817,Mbeya City Branch,Corporate,Large,937375508.92,887866677.05,LN2565582,2024-01-28,2026-04-05,TZS,27493449.89,9114359.05,Semi-Annual,Fixed,9.63,BUL,Agricultural,Manufacturing,Expansion,Doubtful,Njombe,Mbeya City,Nyamagana,Sam Nujoma,-6.1438,39.2246,Deposits,2024-07-17,6181563.35,1056436.94,Transport,Iringa,Ilala,Ndugumbi,Azikiwe,-6.8549,39.0983,No,Fire & Theft,Bowers PLC,7650109.31
18f999ed-f412-42e1-86b7-b1851146d6a6,NMB Bank,BR785,Kilosa Branch,SME,Small,990652509.83,312109495.12,LN6027654,2023-09-21,2027-03-30,TZS,37713108.98,2820616.12,Quarterly,Fixed,17.33,SLA,Personal,Retail,Working Capital,Standard,Mtwara,Tanga City,Ilala,Maktaba,-6.1857,36.6198,Stocks,2024-06-16,3386910.97,5662946.21,Construction,Singida,Arusha City,Ndugumbi,Nyerere,-6.8125,37.6358,Yes,Fire & Theft,Hughes Group,2844341.86
30df98a7-578e-4a4a-9c8a-d9ff8894cc4c,NMB Bank,BR986,Nyamagana Branch,pension fund members,Micro,309532706.64,534096358.04,LN5350604,2023-10-15,2027-02-06,TZS,22842872.21,6499117.89,Semi-Annual,Fixed,300.0,SLA,Personal,Farming,Working Capital,Standard,Arusha,Tanga City,Kijitonyama,Maktaba,-6.8679,37.6932,Stocks,2024-05-08,6434331.45,4311950.01,Transport,Kilimanjaro,Ilala,Sabasaba,Regeant,-6.7944,36.6198,No,Comprehensive,Henderson LLC,6665038.79
0d7d4759-7c5e-4838-93b9-cb4a1ac1452d,NMB Bank,BR168,Arusha City Branch,Corporate,Small,598541990.48,708058391.67,LN0583806,2023-06-27,2026-10-06,TZS,93930680.49,563477.97,Monthly,Floating,7.23,SLA,Business,Retail,Expansion,Standard,Kagera,Kinondoni,Sabasaba,Nyerere,-6.7387,37.6932,Unsecured,2024-07-03,1914581.06,702671.87,Construction,Shinyanga,Kinondoni,Kijitonyama,Sokoine,-6.7944,36.5827,No,Fire & Theft,"Sanchez, Jackson and Brooks",6907019.86
1bba3e6a-1d94-4a8b-9e71-f64b8591ca14,NMB Bank,BR204,Ilala Branch,SME,Medium,570667933.58,135206198.52,LN2594848,2023-11-18,2028-06-19,TZS,45321951.16,5020403.0,Semi-Annual,Fixed,5.48,FIA,Personal,Farming,Asset Purchase,Substandard,Mara,Nyamagana,Mjini,Uhuru,-6.1512,39.2174,Residential mortgage,2024-04-13,6510237.17,6931547.28,Agriculture,Rukwa,Ilala,Sabasaba,Azikiwe,-3.4526,39.2471,No,Comprehensive,Baker-Leach,5860198.35
d14d073b-d9fe-484f-948a-3b5aadfd6676,NMB Bank,BR065,Kilosa Branch,MC,Large,800684240.46,700792554.98,LN4006391,2024-07-15,2028-02-16,TZS,16023636.25,1697649.33,Annual,Fixed,19.24,SLA,Mortgage,Farming,Working Capital,Doubtful,Njombe,Tanga City,Kaloleni,Uhuru,-6.1857,33.4339,Compulsory savings,2023-01-23,8258038.92,6489608.29,Agriculture,Lindi,Tanga City,Kaloleni,Regeant,-8.9264,36.7039,Yes,Climate Risk,Foster Ltd,1917442.1
48085890-56cd-468f-8b88-1bcbce9d0ece,NMB Bank,BR003,Mbeya City Branch,SME,Micro,218644439.68,658690822.45,LN7795939,2023-04-03,2021-04-12,TZS,89288666.2,7703435.61,Weekly,Floating,17.25,BUL,Mortgage,Manufacturing,Working Capital,Substandard,Kilimanjaro,Nyamagana,Ilala,Azikiwe,-5.0741,33.4987,agricultural land,2022-12-08,7809414.34,5822144.43,Construction,Kaskazini Pemba,Ubungo,Kaloleni,Regeant,-6.1512,33.4742,Yes,Fire & Theft,Madden-Smith,677086.36
b2bd7ac8-325e-4c42-ba1d-e26975152e66,NMB Bank,BR414,Arusha City Branch,Related parties,Medium,77950901.91,724564846.03,LN2240208,2023-04-22,2021-08-15,TZS,25691945.79,8155369.32,Quarterly,Floating,14.32,SLA,Business,Manufacturing,Working Capital,Standard,Pwani,Ilala,Sabasaba,Uhuru,-2.5146,33.4339,Compulsory savings,2023-10-29,7659130.16,8136668.18,Transport,Kigoma,Ubungo,Kaloleni,Sam Nujoma,-6.1512,35.8102,No,Fire & Theft,Fuller LLC,594693.32
be60333c-b13b-427d-aef2-87e0ebaa6267,NMB Bank,BR918,Sokoine Branch,Salaried,Large,558033459.81,293732979.9,LN4960139,2023-12-22,2027-10-01,TZS,9061325.32,1483081.28,Monthly,Fixed,17.36,Others,Business,Retail,Working Capital,Substandard,Dar es salaam,Kinondoni,Makumbusho,Azikiwe,-8.8873,35.779,MotorVehicle,2024-11-25,6686994.52,419851.54,Transport,Kaskazini Pemba,Kinondoni,Makumbusho,Sam Nujoma,-6.8549,39.2471,No,Climate Risk,"Weber, Butler and Lee",6554859.68
253b27da-3e58-485c-9c29-d5838c9a6300,NMB Bank,BR357,Ilala Branch,Salaried,Large,591721521.99,887873181.82,LN2763256,2023-09-19,2021-03-30,TZS,25175128.64,3144195.33,Weekly,Floating,12.92,Others,Mortgage,Farming,Asset Purchase,Doubtful,Shinyanga,Arusha City,Mjini,Uhuru,-5.0741,39.2315,Deposits,2023-02-18,2443118.89,3476858.46,Agriculture,Kusini Unguja,Tanga City,Kijitonyama,Nyerere,-5.0741,35.7647,Yes,Comprehensive,Sanchez Inc,2854466.24
415ad9c9-9f65-44ff-948a-bfa8295388ca,NMB Bank,BR531,Ubungo Branch,Staff,Large,776879680.26,971066994.27,LN5462223,2023-10-26,2028-06-26,TZS,-1434141.13,541177.98,Annual,Floating,14.42,BUL,Mortgage,Retail,Asset Purchase,Standard,Arusha,Kinondoni,Makumbusho,Regeant,-5.0582,35.7647,Letter of Hypothecation,2024-01-26,2026550.41,951251.38,Transport,Kagera,Ubungo,Ilala,Sam Nujoma,-8.8873,32.9278,Yes,Comprehensive,Johnson Group,4865306.74
1949a9d5-f2ef-44b4-92b4-82185f101e0e,NMB Bank,BR560,Kinondoni Branch,DC,Small,687911968.79,159054107.69,LN8890039,2024-04-13,2028-01-09,TZS,-7340356.02,9716141.62,Monthly,Fixed,5.29,BUL,Business,Manufacturing,Working Capital,Substandard,Njombe,Tanga City,Kaloleni,Uhuru,-3.4526,39.2916,Gold,2024-11-16,3850548.06,5122493.81,Agriculture,Mara,Ubungo,Kijitonyama,Uhuru,-6.7387,39.2174,No,Climate Risk,Davis LLC,4135194.52
5f65ea64-4cf0-48d1-ba6a-9c367cdd245e,NMB Bank,BR384,Kinondoni Branch,DC,Large,363804461.85,31796029.67,LN8054154,2023-11-25,2027-12-17,TZS,-3868932.86,6246665.51,Quarterly,Fixed,17.74,Others,Agricultural,Farming,Asset Purchase,Standard,Geita,Morogoro Urban,Ilala,Sam Nujoma,-6.1857,36.6428,Letter of Hypothecation,2024-01-28,9460061.43,6431046.22,Transport,Mtwara,Tanga City,Mjini,Lumumba,-8.9398,36.7039,Yes,Climate Risk,Wilson-Gilbert,1100977.39
5d0102d4-f59c-4e53-9b19-f5374ebd95f5,NMB Bank,BR393,Mbeya City Branch,microfinance serviec providers,Medium,172631698.64,773562422.85,LN4363902,2023-02-26,2026-07-09,TZS,-9063371.12,6226848.48,Quarterly,Fixed,17.69,Others,Mortgage,Manufacturing,Asset Purchase,Substandard,Shinyanga,Mbeya City,Mikocheni,Nyerere,-3.3382,39.2169,Deposits,2022-09-14,2454977.06,6541368.58,Agriculture,Tanga,Kinondoni,Makumbusho,Regeant,-8.9045,33.4631,No,Climate Risk,Wright LLC,3324991.76
1215d785-5b9a-480e-ae24-05233fde7d6a,NMB Bank,BR787,Arusha City Branch,pension fund members,Large,245177858.37,610315524.27,LN9908222,2023-09-10,2026-07-20,TZS,-6182274.96,3420987.75,Quarterly,Fixed,13.28,Others,Mortgage,Manufacturing,Expansion,Standard,Kusini Pemba,Tanga City,Ndugumbi,Maktaba,-6.1578,39.0843,Debenture,2025-02-16,8224097.71,7691481.93,Agriculture,Shinyanga,Arusha City,Nyamagana,Sam Nujoma,-6.8125,32.8981,Yes,Climate Risk,Lyons and Sons,5189216.54
d4a01ec7-c67a-4b0b-9164-ea33481a0514,NMB Bank,BR554,Sokoine Branch,Corporate,Micro,12393200.02,892322477.15,LN7539817,2024-06-14,2021-02-01,TZS,44987545.59,1236472.85,Monthly,Floating,16.04,SLA,Business,Retail,Expansion,Substandard,Manyara,Morogoro Urban,Ilala,Maktaba,-6.8679,39.2315,Compulsory savings,2023-12-17,6210043.07,4133270.95,Transport,Kigoma,Ilala,Makumbusho,Azikiwe,-2.4698,36.6198,No,Comprehensive,"Dunn, Frank and Reed",4321250.01
1dfa7c0e-1570-4d5a-8b01-2e9e292bd0db,NMB Bank,BR906,Nyamagana Branch,pension fund members,Medium,655911403.92,320456583.19,LN2935238,2023-05-24,2028-06-24,TZS,90341785.35,4463053.56,Annual,Floating,500.0,FIA,Agricultural,Retail,Working Capital,Standard,Njombe,Morogoro Urban,Ilala,Azikiwe,-5.0968,39.2246,Residential mortgage,2023-08-19,492376.37,1201765.08,Construction,Kilimanjaro,Mjini Magharibi,Kaloleni,Sokoine,-6.8786,36.7039,Yes,Fire & Theft,Hall-Hurst,8277203.06
ede504cc-6ad9-4e99-8725-3fcf21d76080,NMB Bank,BR578,Ilala Branch,SME,Large,177843239.9,520711069.43,LN8318607,2022-12-28,2028-04-22,TZS,9414798.82,6159059.61,Monthly,Fixed,500.0,Others,Personal,Manufacturing,Asset Purchase,Standard,Tanga,Nyamagana,Sabasaba,Azikiwe,-6.7944,37.6932,Cash,2024-02-12,2886606.43,8283280.5,Construction,Ruvuma,Mbeya City,Kijitonyama,Maktaba,-8.9045,32.8981,No,Climate Risk,Haney Ltd,3908254.89
9959b886-4167-4056-bd80-e370c52f00d1,NMB Bank,BR556,Ilala Branch,Individual,Micro,885869342.23,865808022.58,LN3313624,2022-11-03,2028-01-29,TZS,45360826.73,8020687.19,Semi-Annual,Fixed,10.75,SLA,Personal,Retail,Working Capital,Substandard,Arusha,Ilala,Sabasaba,Sam Nujoma,-6.1438,35.7647,MotorVehicle,2023-06-03,3572813.53,588337.74,Construction,Kusini Unguja,Ubungo,Kaloleni,Uhuru,-6.8182,32.8981,No,Climate Risk,Dixon LLC,3437548.23
04a621bd-39b6-4230-b0e5-0ea6241062f9,NMB Bank,BR408,Kilosa Branch,Non-salaried,Micro,315980694.25,759145532.66,LN5606190,2024-04-16,2027-08-19,TZS,-1683788.47,39506.91,Quarterly,Fixed,10.81,FIA,Personal,Retail,Asset Purchase,Standard,Kusini Pemba,Mbeya City,Ndugumbi,Sam Nujoma,-5.0968,32.8766,Stocks,2024-10-13,3871590.21,6616568.72,Construction,Mara,Nyamagana,Mikocheni,Maktaba,-6.1831,35.7647,Yes,Fire & Theft,Harris Inc,5278900.6
d347d592-12ad-4ec8-9a57-121b31bbbd3f,NMB Bank,BR814,Tanga City Branch,Salaried,Micro,169841953.56,372581155.35,LN3117183,2022-12-19,2028-02-14,TZS,62728645.0,7187947.61,Annual,Fixed,150.0,FIA,Agricultural,Retail,Expansion,Substandard,Shinyanga,Mbeya City,Ndugumbi,Lumumba,-5.0157,36.6428,Gold,2024-06-16,5847295.05,5667430.63,Construction,Singida,Ilala,Nyamagana,Lumumba,-6.8182,32.9624,Yes,Fire & Theft,"Freeman, Combs and Harris",3261908.3
0d8beb8c-6032-446d-9237-349c22309c6d,NMB Bank,BR185,Nyamagana Branch,microfinance serviec providers,Micro,902437675.87,800153196.37,LN7794128,2023-10-16,2027-11-01,TZS,2839467.88,2466907.35,Monthly,Fixed,8.48,FIA,Business,Manufacturing,Expansion,Standard,Kusini Unguja,Ubungo,Sabasaba,Sokoine,-6.8549,35.8102,Unsecured,2023-06-17,7774440.27,5821300.96,Transport,Singida,Ilala,Ilala,Azikiwe,-6.1512,39.2701,Yes,Comprehensive,"Blevins, Ramirez and Dougherty",7177901.4
b14445e4-e7aa-48c6-a24d-a53d54c9c5f1,NMB Bank,BR445,Ilala Branch,pension fund members,Medium,251654161.39,99120507.0,LN8253305,2023-02-28,2028-04-06,TZS,11745388.98,7092850.79,Semi-Annual,Fixed,500.0,Others,Agricultural,Retail,Expansion,Doubtful,Kigoma,Tanga City,Sabasaba,Nyerere,-8.8873,35.779,Stocks,2024-04-05,1169795.59,8100869.23,Agriculture,Mbeya,Ilala,Mjini,Sam Nujoma,-5.0582,35.8226,No,Climate Risk,"Martin, Jenkins and Phillips",1885869.42
6ef8c557-a68b-49dc-bebe-b743f65dda6d,NMB Bank,BR200,Kilosa Branch,Corporate,Medium,466226605.74,730190917.84,LN2135683,2023-04-23,2025-09-08,TZS,2226937.63,4198235.24,Monthly,Floating,18.31,FIA,Business,Manufacturing,Expansion,Standard,Kaskazini Pemba,Ilala,Ndugumbi,Maktaba,-6.1947,39.1262,Deposits,2024-04-03,1299625.2,8504527.48,Agriculture,Tanga,Ubungo,Mikocheni,Sokoine,-6.1512,35.7813,No,Climate Risk,Walton-Pierce,6333642.97
1b68778a-f919-4a65-91b8-15885e136c80,NMB Bank,BR026,Ilala Branch,MC,Small,26968829.29,568586983.42,LN3522708,2024-01-23,2027-09-17,TZS,-4694402.85,5306320.19,Semi-Annual,Fixed,8.57,FIA,Mortgage,Retail,Asset Purchase,Doubtful,Mtwara,Tanga City,Sabasaba,Maktaba,-6.8679,36.7039,Residential mortgage,2025-04-12,9113581.92,8651146.87,Agriculture,Kaskazini Pemba,Kinondoni,Mikocheni,Nyerere,-6.1857,37.6932,Yes,Climate Risk,Mcmahon-Brown,241185.18
12896131-ea0a-48b0-8e29-4c680d85bfc8,NMB Bank,BR998,Arusha City Branch,Staff,Small,238244718.05,395604246.64,LN6897186,2023-01-24,2020-10-28,TZS,26504074.25,9114342.78,Annual,Fixed,8.25,BUL,Personal,Retail,Expansion,Doubtful,Dodoma,Arusha City,Kijitonyama,Azikiwe,-2.4915,39.2169,Commercial real estate,2025-08-04,6408472.43,5030461.88,Construction,Kigoma,Morogoro Urban,Ilala,Maktaba,-8.9045,33.4339,No,Comprehensive,West LLC,1473358.01
cdec5951-cd68-4ecc-9972-56161a182fe6,NMB Bank,BR526,Ubungo Branch,Staff,Small,182133083.8,424998144.01,LN4306902,2022-10-18,2021-04-28,TZS,22328107.89,1177231.12,Quarterly,Fixed,11.03,BUL,Agricultural,Manufacturing,Working Capital,Standard,Kusini Pemba,Mbeya City,Sabasaba,Maktaba,-6.1294,39.2049,Guarantee from Local government units,2023-07-22,9746543.14,1071070.82,Agriculture,Kusini Pemba,Morogoro Urban,Kijitonyama,Lumumba,-6.1947,36.5827,No,Comprehensive,"Coleman, Grant and Kelly",7998882.98
03abc20c-7db7-4094-aa40-72710b1cb6e4,NMB Bank,BR033,Ubungo Branch,Related parties,Small,495964041.23,599571743.12,LN0133122,2023-01-10,2028-02-19,TZS,-3883076.52,2784626.22,Semi-Annual,Fixed,5.43,SLA,Agricultural,Retail,Working Capital,Doubtful,Shinyanga,Kinondoni,Ndugumbi,Maktaba,-3.4173,32.9624,Terminal Benefits,2023-03-26,924460.31,1190450.02,Agriculture,Rukwa,Mbeya City,Ndugumbi,Lumumba,-8.9151,37.6358,No,Comprehensive,"Bailey, Parker and Lewis",1333888.53
127328a0-9d36-4c68-91e7-9a86ebeae45b,NMB Bank,BR222,Tanga City Branch,DC,Micro,872507616.52,81955913.23,LN8894272,2023-03-11,2026-09-24,TZS,32942652.93,5707900.72,Monthly,Fixed,300.0,Others,Agricultural,Manufacturing,Asset Purchase,Standard,Mara,Ubungo,Sabasaba,Maktaba,-2.4698,37.6847,MotorVehicle,2023-06-02,3146643.15,3780060.01,Construction,Dar es salaam,Morogoro Urban,Kijitonyama,Uhuru,-5.0157,39.0983,No,Fire & Theft,Deleon Inc,3383975.82
6dd2e8ef-b995-40f1-ae03-8801d85da270,NMB Bank,BR852,Ubungo Branch,Non-salaried,Small,257651356.62,437584145.31,LN3420356,2022-10-13,2028-07-24,TZS,92539647.21,5833022.79,Semi-Annual,Floating,13.62,SLA,Mortgage,Manufacturing,Expansion,Substandard,Ruvuma,Morogoro Urban,Ndugumbi,Sam Nujoma,-2.5146,39.2916,Parastatals Guarantee,2024-09-27,652858.48,1509734.44,Agriculture,Shinyanga,Mbeya City,Kijitonyama,Maktaba,-6.8679,35.8102,Yes,Comprehensive,Cameron-Stanley,5865849.84
dae077dc-77a6-49ae-a49f-e484e95a8fe1,NMB Bank,BR913,Arusha City Branch,Individual,Micro,950685867.95,604974931.37,LN9848492,2023-03-14,2026-10-03,TZS,77904345.17,2682788.62,Weekly,Floating,150.0,BUL,Business,Retail,Asset Purchase,Substandard,Kilimanjaro,Nyamagana,Mjini,Sam Nujoma,-6.7944,32.9624,Terminal Benefits,2022-09-27,6557901.89,3543118.01,Construction,Singida,Tanga City,Mikocheni,Regeant,-6.8097,39.1262,No,Fire & Theft,"Ayala, Turner and Mitchell",9632364.55
ef6d0323-d02b-4ced-b8f6-0f934eda8e4d,NMB Bank,BR274,Nyamagana Branch,Related parties,Large,773951006.71,74587442.43,LN8988807,2023-08-15,2027-09-12,TZS,11670226.74,5178592.5,Annual,Fixed,16.12,BUL,Personal,Retail,Working Capital,Doubtful,Tabora,Ubungo,Ndugumbi,Azikiwe,-6.1831,39.2136,MotorVehicle,2023-11-23,9736638.04,4541975.53,Agriculture,Arusha,Mjini Magharibi,Mjini,Sam Nujoma,-8.8873,39.2701,No,Climate Risk,Davis-Jennings,1103514.83
b629ea5e-e0b5-44ba-bcc5-1ec867a50eaa,NMB Bank,BR221,Mbeya City Branch,Related parties,Medium,728363696.37,959117349.65,LN3648365,2024-04-06,2027-11-01,TZS,64077610.82,6024772.62,Semi-Annual,Floating,300.0,BUL,Mortgage,Retail,Working Capital,Doubtful,Arusha,Tanga City,Kaloleni,Nyerere,-2.5223,39.2268,Guarantee from Local government units,2023-02-18,7844465.87,7703039.44,Agriculture,Singida,Mjini Magharibi,Mikocheni,Azikiwe,-3.5149,39.2246,No,Comprehensive,Thompson-Hunt,8586135.4
f86e9b6e-3702-4a48-bdb5-5bb6816b535a,NMB Bank,BR003,Ilala Branch,pension fund members,Micro,731218323.22,717509499.77,LN5867071,2023-10-08,2021-08-11,TZS,52413183.04,1654322.19,Weekly,Floating,17.27,Others,Business,Retail,Working Capital,Doubtful,Dar es salaam,Mjini Magharibi,Kijitonyama,Maktaba,-2.4821,33.4528,Government Securities,2023-07-28,8865081.44,3027648.96,Construction,Rukwa,Tanga City,Kijitonyama,Azikiwe,-6.2039,37.6494,No,Comprehensive,Chang LLC,4851007.25
03a4ab27-5b49-42d2-89a7-9a2e0db3f681,NMB Bank,BR927,Nyamagana Branch,Related parties,Small,83278714.26,409248481.6,LN8737857,2023-08-07,2028-05-31,TZS,-5361306.07,3995635.65,Weekly,Floating,5.6,Others,Agricultural,Retail,Asset Purchase,Standard,Kusini Pemba,Ilala,Makumbusho,Azikiwe,-6.8549,33.4631,agricultural land,2023-08-16,3089168.22,4415848.11,Agriculture,Simiyu,Ubungo,Makumbusho,Nyerere,-6.1702,39.2136,Yes,Climate Risk,Baker-Copeland,7996042.75
37ed466b-d22c-471e-a131-303dfee67250,NMB Bank,BR447,Ubungo Branch,SME,Micro,835410289.24,238565886.09,LN2950624,2022-09-05,2026-11-27,TZS,88741143.13,1590178.32,Semi-Annual,Fixed,15.98,Others,Agricultural,Farming,Asset Purchase,Standard,Ruvuma,Morogoro Urban,Ilala,Nyerere,-3.3991,33.4987,Deposits,2025-03-31,3842889.49,7255425.58,Transport,Arusha,Tanga City,Nyamagana,Sam Nujoma,-5.0315,36.6198,No,Fire & Theft,"Oneill, Oliver and Wright",7154688.78
5425ab54-4340-4d7e-b924-6f7d872358c0,NMB Bank,BR410,Mbeya City Branch,DC,Micro,179088926.91,232687524.38,LN5573002,2022-10-26,2028-03-06,TZS,68557111.46,8225108.36,Semi-Annual,Fixed,19.39,SLA,Mortgage,Manufacturing,Expansion,Substandard,Geita,Mjini Magharibi,Sabasaba,Lumumba,-5.0582,33.4528,Unsecured,2024-01-07,517826.65,1614390.47,Construction,Lindi,Ilala,Ilala,Maktaba,-2.4915,37.6847,No,Comprehensive,"Garcia, Stevens and Murphy",4668403.38
267c0fe7-97de-49a5-a41a-0d34d6812024,NMB Bank,BR039,Tanga City Branch,DC,Small,696681517.27,981606944.13,LN9384572,2023-06-16,2025-10-07,TZS,40479048.12,265592.92,Monthly,Fixed,12.59,BUL,Mortgage,Retail,Expansion,Substandard,Kaskazini Unguja,Ilala,Mikocheni,Sam Nujoma,-2.5223,35.779,Compulsory savings,2025-05-10,4444773.05,6859819.11,Construction,Pwani,Kinondoni,Kaloleni,Maktaba,-5.0157,35.779,Yes,Climate Risk,"Cook, Day and Williams",9900125.86
d9e7f039-d050-441f-8815-82e038936c92,NMB Bank,BR220,Kinondoni Branch,Staff,Medium,36304389.2,983796080.73,LN7828850,2023-05-01,2020-12-13,TZS,32903331.06,4265048.5,Annual,Fixed,12.07,Others,Business,Manufacturing,Working Capital,Doubtful,Dar es salaam,Ubungo,Makumbusho,Uhuru,-2.4915,39.0843,Equipment,2024-05-08,3928965.07,7668849.42,Transport,Shinyanga,Mbeya City,Mikocheni,Maktaba,-2.4698,32.9278,Yes,Comprehensive,"Mcneil, Ford and Smith",3691495.64
54d386e5-dae9-4a3a-94fb-3aab3f6d4626,NMB Bank,BR739,Sokoine Branch,Staff,Large,476631366.1,854473018.25,LN6543940,2022-12-01,2026-03-25,TZS,-7926083.99,7301843.04,Annual,Floating,7.8,BUL,Business,Farming,Asset Purchase,Standard,Kusini Pemba,Mjini Magharibi,Makumbusho,Nyerere,-3.5149,35.779,agricultural land,2024-09-06,7961795.01,1702208.44,Construction,Arusha,Tanga City,Ilala,Maktaba,-6.8097,35.779,Yes,Fire & Theft,Stephens-Bates,7183536.97
dfee86e1-0195-471b-aadd-d2a2838f2b9e,NMB Bank,BR956,Kinondoni Branch,MC,Medium,404026996.7,323195942.78,LN3477459,2024-08-07,2026-08-12,TZS,62073396.92,3695694.06,Annual,Floating,300.0,FIA,Agricultural,Manufacturing,Asset Purchase,Standard,Katavi,Arusha City,Nyamagana,Sokoine,-6.2044,37.6847,Terminal Benefits,2024-05-12,5437402.77,1596260.57,Construction,Kilimanjaro,Kinondoni,Sabasaba,Regeant,-5.0741,36.6428,Yes,Comprehensive,Gould-Hunter,8972570.99
0cc9d1ea-f997-48a4-ad9c-21fceb49c5a2,NMB Bank,BR289,Ilala Branch,microfinance serviec providers,Large,654265514.12,439637004.71,LN4586450,2023-08-18,2021-03-01,TZS,8080909.12,5204771.86,Quarterly,Floating,5.74,Others,Business,Retail,Working Capital,Substandard,Singida,Morogoro Urban,Mjini,Sam Nujoma,-3.5149,37.6605,Debenture,2024-08-12,325867.57,729594.54,Agriculture,Kigoma,Arusha City,Makumbusho,Nyerere,-6.8284,36.7039,No,Climate Risk,"King, Hernandez and Camacho",1434045.88
8084e538-e338-4c8c-99e1-bf94b155ac0a,NMB Bank,BR341,Kilosa Branch,Salaried,Micro,50878591.77,247702209.15,LN6174645,2022-12-12,2025-11-13,TZS,10549307.94,9801176.14,Semi-Annual,Floating,13.85,Others,Personal,Retail,Asset Purchase,Standard,Kaskazini Unguja,Mbeya City,Ndugumbi,Sam Nujoma,-5.0741,33.4742,Government Securities,2025-07-20,6208803.46,2363865.91,Construction,Manyara,Mjini Magharibi,Kijitonyama,Uhuru,-5.0968,32.8567,No,Comprehensive,Foster-Sherman,7863751.37
9cd5c3da-d789-405a-b705-f431d2b55f06,NMB Bank,BR899,Arusha City Branch,Salaried,Medium,371919552.52,868376550.84,LN4203528,2024-03-12,2021-01-10,TZS,38277478.0,3602801.39,Monthly,Fixed,8.84,SLA,Business,Farming,Asset Purchase,Substandard,Mtwara,Mbeya City,Nyamagana,Sam Nujoma,-5.0582,36.6198,Other mortgages eg chattels,2025-02-24,3872914.7,504557.65,Transport,Shinyanga,Kinondoni,Ndugumbi,Regeant,-5.0315,36.6643,No,Comprehensive,Morris-Hurst,5713549.52
c9856df1-1bbe-4616-87fe-1cdbd9cfa6db,NMB Bank,BR104,Sokoine Branch,Related parties,Medium,134015728.54,160744366.76,LN6556481,2024-05-11,2028-08-21,TZS,36924585.08,7896897.62,Weekly,Fixed,150.0,Others,Agricultural,Manufacturing,Working Capital,Substandard,Kaskazini Unguja,Ilala,Kijitonyama,Sam Nujoma,-6.8125,39.0715,Equipment,2024-12-22,4586249.23,7831801.7,Transport,Mara,Mbeya City,Kaloleni,Nyerere,-8.9398,36.5827,Yes,Fire & Theft,Fritz and Sons,4905132.25
cd38f4f9-1d5f-4135-a261-5ba81e0d22c3,NMB Bank,BR000,Sokoine Branch,Related parties,Medium,379813473.22,114723309.17,LN7779080,2023-10-06,2026-01-18,TZS,86484305.02,8343994.8,Weekly,Fixed,15.55,FIA,Mortgage,Retail,Expansion,Standard,Morogoro,Ubungo,Kijitonyama,Lumumba,-6.8125,39.0983,Other mortgages eg chattels,2023-12-13,4863516.23,4707098.59,Transport,Morogoro,Tanga City,Mikocheni,Sam Nujoma,-6.8679,36.5827,No,Comprehensive,"Rodriguez, Johnson and Jefferson",8308292.88
b4859e9b-3962-419f-9760-e3a36bc81e47,NMB Bank,BR628,Nyamagana Branch,Staff,Medium,856016915.07,58513509.11,LN5576828,2023-07-05,2020-12-16,TZS,81538921.82,4913537.76,Monthly,Fixed,12.64,Others,Mortgage,Retail,Working Capital,Doubtful,Tabora,Morogoro Urban,Kijitonyama,Lumumba,-2.4915,32.8567,Cash,2025-07-29,2480720.09,4806786.46,Transport,Kilimanjaro,Arusha City,Makumbusho,Sokoine,-6.7387,36.6643,No,Comprehensive,"Lawson, Roberts and Mercer",5355632.48
