Customer Identification Number,Bank Name,Branch Code,Branch name,Client Type,Size of the business,Annual turn-over of the borrower,Balance sheet size of the borrower,Loan number,Disbursement Date,Maturity Date,Currency,TZS Disbursed Amount,TZS Outstanding Principal Amount,Frequency of repayment,Interest Rate Type,Annual Interest Rate,Loan authorization type,loan Type/ General Category,Loan Economic Activity,Purpose of the loan,Asset Classification Category,Location of invested loan (Region),Location of invested loan (District),Location of invested loan (Ward),Location of invested loan (Street),Invested Loan Geographical coordinates-Latitude,Invested Loan Geographical coordinates-Longitude,Collateral Pledged,Collateral Pledged Date,TZS Market value of the collateral,TZS Forced Sale Value of the collateral,Collateral Economic activity ,Collateral Region,Collateral District,Collateral Ward,Collateral Street,Collateral Geographical Coordinates-Latitude,Collateral Geographical Coordinates-Longitude,Insurance coverage of the collateral against climate risks ,Type of insurance policy,Name of insurance provider,Value of Collateral Protected
f21ee1a2-bdbd-4b17-852f-d3597f9502cc,Stanbick Bank,BR856,Kinondoni Branch,microfinance serviec providers,Large,529482427.06,364661121.25,LN7963936,2023-01-31,2027-01-31,TZS,70390107.77,9746324.23,Annual,Fixed,14.81,SLA,Business,Manufacturing,Working Capital,Substandard,Dar es Salaam,Arusha City,Kaloleni,Maktaba,-2.4821,32.8567,Letter of Hypothecation,2025-06-10,4187714.21,1316744.43,Transport,Mbeya,Arusha City,Makumbusho,Regeant,-2.4821,32.9278,No,Comprehensive,"Meza, Wells and Stein",6579566.12
e0468a44-a02f-4098-b4bd-d8a9a402dab2,Stanbick Bank,BR760,Arusha City Branch,Non-salaried,Large,52369141.14,992208086.52,LN6116559,2023-04-14,2025-09-13,TZS,44535256.29,8831372.28,Monthly,Fixed,17.34,BUL,Mortgage,Farming,Asset Purchase,Standard,Mwanza,Morogoro Urban,Makumbusho,Sam Nujoma,-6.8451,39.2169,Debenture,2025-05-04,7453875.67,2274238.39,Agriculture,Mwanza,Morogoro Urban,Kijitonyama,Sam Nujoma,-3.4526,35.7813,No,Comprehensive,Jordan Ltd,5788829.87
3e0553bf-0d03-4908-bfd1-d94bdeaa16b9,Stanbick Bank,BR511,Kinondoni Branch,Related parties,Small,311469011.36,771964442.46,LN4584048,2024-06-25,2028-07-18,TZS,81658951.9,9413933.71,Quarterly,Fixed,13.88,Others,Personal,Retail,Asset Purchase,Standard,Morogoro,Mbeya City,Makumbusho,Regeant,-8.9045,37.6494,MotorVehicle,2024-05-09,3862025.71,5663817.59,Agriculture,Morogoro,Kinondoni,Sabasaba,Nyerere,-2.5146,39.2174,No,Comprehensive,"Bell, Lewis and Johnson",5419899.16
652046d6-7200-4c80-8fcb-6013abff0a2f,Stanbick Bank,BR376,Nyamagana Branch,Related parties,Micro,253606041.0,171031123.24,LN8600915,2024-03-16,2028-03-03,TZS,24120988.64,1486638.86,Quarterly,Floating,16.18,FIA,Mortgage,Manufacturing,Expansion,Standard,Dar es Salaam,Ubungo,Kijitonyama,Azikiwe,-6.8451,35.7813,agricultural land,2022-12-04,5597101.94,691335.52,Construction,Mwanza,Kinondoni,Makumbusho,Maktaba,-2.4821,36.6428,No,Fire & Theft,Townsend and Sons,4217519.08
d1ac8715-211d-43a4-8fba-903dd051174b,Stanbick Bank,BR340,Nyamagana Branch,microfinance serviec providers,Micro,90323906.41,388898176.31,LN0009575,2024-02-08,2026-01-30,TZS,20339642.82,4954821.44,Monthly,Floating,14.26,FIA,Business,Retail,Asset Purchase,Doubtful,Mwanza,Nyamagana,Ilala,Azikiwe,-6.1294,36.5827,Other mortgages eg chattels,2022-12-07,8655280.65,3540133.44,Construction,Morogoro,Morogoro Urban,Nyamagana,Azikiwe,-8.9398,36.6428,No,Comprehensive,"Boyle, Coleman and Williams",2199862.01
04ef1484-6e0b-4e1d-aa19-256cc8400d8d,Stanbick Bank,BR911,Ilala Branch,DC,Medium,887608682.8,540825556.94,LN3624574,2024-07-24,2026-01-13,TZS,89997855.36,1507936.69,Quarterly,Floating,18.13,SLA,Agricultural,Farming,Expansion,Doubtful,Dodoma,Mjini Magharibi,Kijitonyama,Azikiwe,-3.3382,36.6428,Equipment,2023-07-14,871992.04,7920462.89,Transport,Dar es Salaam,Mbeya City,Makumbusho,Regeant,-6.8451,36.5827,Yes,Comprehensive,"Hinton, Shaw and Campbell",3248665.56
73390ca7-4d17-4cb3-acb8-2fca9ef36d22,Stanbick Bank,BR136,Mbeya City Branch,Related parties,Small,498274038.99,59331909.65,LN5733669,2022-09-15,2028-02-07,TZS,28191455.78,1180743.04,Semi-Annual,Fixed,9.79,SLA,Personal,Farming,Asset Purchase,Standard,Dar es Salaam,Tanga City,Mikocheni,Azikiwe,-6.1702,39.2136,Government Securities,2024-11-18,8286135.57,7532993.1,Construction,Tanga,Morogoro Urban,Sabasaba,Sam Nujoma,-8.9045,33.4339,No,Comprehensive,Moreno-Morales,6972790.28
8feabfa1-f817-4d12-9d73-89b823e145ce,Stanbick Bank,BR776,Sokoine Branch,Individual,Micro,664423326.98,693163038.08,LN7806144,2023-07-18,2026-09-15,TZS,42096468.32,8763783.1,Quarterly,Fixed,13.94,Others,Mortgage,Retail,Expansion,Standard,Tanga,Nyamagana,Kijitonyama,Regeant,-6.2039,37.6358,Unsecured,2024-06-07,9956882.8,1244161.23,Transport,Arusha,Ubungo,Nyamagana,Uhuru,-2.5146,39.0983,Yes,Comprehensive,Stewart-Brown,504840.06
d311cad8-ac12-4f56-9632-5a83bb12e411,Stanbick Bank,BR972,Sokoine Branch,Non-salaried,Small,78765253.05,945154815.12,LN0661390,2022-10-14,2026-09-04,TZS,28588175.76,5904660.22,Semi-Annual,Floating,11.24,Others,Agricultural,Farming,Expansion,Substandard,Dodoma,Kinondoni,Kaloleni,Maktaba,-6.1947,33.4987,Government Securities,2022-09-06,5249662.0,3121842.69,Agriculture,Arusha,Arusha City,Ndugumbi,Maktaba,-8.8873,39.0715,Yes,Climate Risk,Andrade and Sons,8866973.3
a52c292a-1f32-48f5-9b4d-13e148040aac,Stanbick Bank,BR056,Tanga City Branch,SME,Large,540576040.98,641009449.15,LN0630652,2023-01-01,2026-08-18,TZS,73549548.29,9225209.58,Weekly,Fixed,9.28,FIA,Agricultural,Retail,Expansion,Substandard,Tanga,Arusha City,Nyamagana,Sokoine,-6.2044,32.8567,Cash,2022-09-10,1002908.2,4821521.06,Transport,Arusha,Mjini Magharibi,Sabasaba,Maktaba,-5.0157,39.1262,Yes,Fire & Theft,"Williams, Edwards and Pham",6046961.99
76e13168-f4c1-4c86-98ab-b240cfe42a05,Stanbick Bank,BR022,Kilosa Branch,Non-salaried,Small,753256492.66,420306877.0,LN1742590,2023-07-06,2026-02-22,TZS,68125276.68,4782766.84,Semi-Annual,Fixed,17.95,BUL,Mortgage,Manufacturing,Expansion,Standard,Morogoro,Morogoro Urban,Kaloleni,Sam Nujoma,-8.9264,33.4528,Commercial real estate,2025-08-15,7800752.63,3123956.05,Transport,Tanga,Mjini Magharibi,Nyamagana,Azikiwe,-6.1578,39.2246,Yes,Climate Risk,Krueger-Barnes,7997211.37
7a00d508-ff0d-45a2-b39b-b8a9858d2aee,Stanbick Bank,BR132,Kilosa Branch,pension fund members,Micro,800951339.18,289931862.57,LN8473541,2024-02-09,2027-01-12,TZS,39390620.49,5250339.42,Monthly,Floating,12.05,BUL,Mortgage,Retail,Expansion,Doubtful,Arusha,Nyamagana,Ndugumbi,Nyerere,-2.4915,36.7039,Equipment,2024-07-02,4550770.5,6278257.85,Agriculture,Zanzibar Urban/West,Tanga City,Ndugumbi,Lumumba,-3.3991,36.6198,No,Comprehensive,Scott-Robbins,8131666.64
eb040c02-661a-4a06-8127-f12322aa1804,Stanbick Bank,BR000,Ubungo Branch,MC,Small,18910750.58,96670049.38,LN4961181,2024-08-02,2026-04-12,TZS,58264197.32,9086528.56,Annual,Floating,12.29,BUL,Personal,Retail,Expansion,Standard,Dar es Salaam,Mjini Magharibi,Nyamagana,Nyerere,-6.8182,37.6358,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2023-07-23,9295784.93,6672172.32,Transport,Mbeya,Tanga City,Sabasaba,Lumumba,-5.0157,33.4339,Yes,Fire & Theft,Jones and Sons,4589303.35
c50767e5-6639-4b8d-8c20-665aba4b4dc8,Stanbick Bank,BR899,Nyamagana Branch,microfinance serviec providers,Small,61378889.64,698689946.89,LN0253865,2023-04-01,2028-07-24,TZS,61772245.53,5785168.25,Semi-Annual,Floating,12.0,BUL,Mortgage,Manufacturing,Asset Purchase,Standard,Morogoro,Ubungo,Ilala,Sam Nujoma,-2.4821,32.8567,Compulsory savings,2023-09-01,2363268.97,8348133.62,Transport,Dar es Salaam,Kinondoni,Ndugumbi,Nyerere,-6.7944,39.1107,No,Climate Risk,Hutchinson-Williams,3691207.5
dddf8df4-356b-4e14-b2aa-2fd00101d720,Stanbick Bank,BR119,Mbeya City Branch,Salaried,Medium,223932502.22,238091089.8,LN5955435,2023-06-12,2026-02-12,TZS,12130220.89,3793588.53,Annual,Fixed,19.2,SLA,Mortgage,Farming,Working Capital,Doubtful,Morogoro,Ilala,Sabasaba,Lumumba,-6.7387,32.9278,Stocks,2023-04-29,4202498.89,2291550.71,Transport,Dar es Salaam,Kinondoni,Ndugumbi,Lumumba,-5.0315,39.2246,Yes,Comprehensive,"Rollins, Martin and Nguyen",2553260.86
04ad48ad-b6bc-4005-a3b3-a8987aad443b,Stanbick Bank,BR207,Sokoine Branch,microfinance serviec providers,Small,554836411.02,137656278.08,LN8813398,2023-06-30,2026-10-10,TZS,70998259.36,1517389.58,Semi-Annual,Floating,15.81,SLA,Personal,Retail,Asset Purchase,Doubtful,Mbeya,Mbeya City,Nyamagana,Sokoine,-8.9398,39.0983,Guarantee from Revolutionary Government of Zanzibar,2023-11-25,9480434.43,3367305.39,Transport,Arusha,Kinondoni,Nyamagana,Maktaba,-6.1512,39.0843,No,Climate Risk,Oneal-Campbell,3604050.51
7101e3df-b0c5-4c31-8c04-ff614514e62c,Stanbick Bank,BR535,Ilala Branch,Staff,Micro,177098909.88,107215082.47,LN8427533,2023-09-18,2028-06-15,TZS,26466672.63,3962183.25,Semi-Annual,Fixed,16.58,FIA,Business,Manufacturing,Asset Purchase,Standard,Mbeya,Ilala,Ndugumbi,Uhuru,-8.9151,39.0843,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2025-05-20,9224445.92,6821884.09,Transport,Dar es Salaam,Kinondoni,Kijitonyama,Maktaba,-6.1857,37.6358,Yes,Fire & Theft,Anderson-Quinn,5223877.83
e7e3ab63-96c4-4472-987d-8f18d77de160,Stanbick Bank,BR863,Ubungo Branch,MC,Small,945487526.67,799044329.47,LN9059926,2023-01-11,2027-03-08,TZS,49993171.56,3749153.58,Quarterly,Fixed,7.76,BUL,Agricultural,Retail,Asset Purchase,Standard,Mbeya,Mjini Magharibi,Kaloleni,Azikiwe,-6.7944,37.6494,Commercial real estate,2023-09-04,5480250.4,8067420.8,Agriculture,Dodoma,Mbeya City,Makumbusho,Maktaba,-6.2044,39.2136,No,Fire & Theft,Flores-Mcclure,2390136.52
0de3f73f-afa1-4e55-8c70-991bb16ff034,Stanbick Bank,BR812,Ilala Branch,pension fund members,Small,215932939.91,490697702.41,LN0678823,2022-09-25,2027-07-30,TZS,67840855.36,9047949.14,Semi-Annual,Fixed,13.16,Others,Business,Retail,Expansion,Standard,Morogoro,Ilala,Mikocheni,Sokoine,-6.1702,35.7813,Gold,2023-05-15,6014859.33,7958385.99,Construction,Tanga,Ilala,Ndugumbi,Uhuru,-3.4526,39.2315,No,Comprehensive,"Rivera, Williams and Marquez",6358947.95
a6327c44-e1cb-4edc-912b-9a66c93baf7f,Stanbick Bank,BR585,Ubungo Branch,DC,Medium,789382741.14,113399669.39,LN4768257,2022-09-12,2027-12-16,TZS,16923515.02,4822505.34,Quarterly,Fixed,14.03,FIA,Mortgage,Retail,Expansion,Substandard,Dodoma,Tanga City,Ilala,Nyerere,-3.4173,32.9624,Gold,2023-08-24,8547228.14,3714753.6,Agriculture,Mwanza,Mbeya City,Makumbusho,Azikiwe,-2.5223,37.6494,Yes,Fire & Theft,Chandler and Sons,1446044.79
df3ba993-145a-4218-a4fd-094615e52a88,Stanbick Bank,BR618,Arusha City Branch,DC,Medium,814294457.74,517895540.89,LN7679331,2023-02-02,2027-04-30,TZS,65644337.92,6247594.13,Semi-Annual,Fixed,5.16,BUL,Business,Retail,Asset Purchase,Substandard,Tanga,Mjini Magharibi,Kaloleni,Sam Nujoma,-8.9264,39.2049,Unsecured,2025-08-13,9331978.13,7763161.23,Agriculture,Mwanza,Nyamagana,Sabasaba,Maktaba,-6.8786,33.4987,Yes,Climate Risk,Sherman-Smith,5539790.53
c7734215-7817-4885-81df-086521562c77,Stanbick Bank,BR328,Sokoine Branch,pension fund members,Micro,454746511.36,623084742.9,LN6142443,2023-07-14,2027-10-10,TZS,95983564.76,480898.75,Weekly,Floating,7.5,Others,Agricultural,Retail,Working Capital,Substandard,Morogoro,Mjini Magharibi,Mjini,Sam Nujoma,-6.1857,36.6198,Letter of Hypothecation,2023-06-06,1692950.17,3556237.12,Transport,Arusha,Morogoro Urban,Mjini,Regeant,-3.3382,37.6847,No,Comprehensive,"Hatfield, Cooper and Cross",6080259.52
a34976a7-7423-488d-8f3b-ba624ccefbc0,Stanbick Bank,BR775,Tanga City Branch,SME,Medium,885830201.01,598558148.43,LN7098175,2023-10-24,2027-04-02,TZS,94671718.54,600501.93,Weekly,Floating,6.56,SLA,Mortgage,Retail,Expansion,Substandard,Arusha,Mjini Magharibi,Sabasaba,Lumumba,-8.9151,37.6494,Government Securities,2024-09-12,4188121.05,2504439.77,Agriculture,Dodoma,Ilala,Nyamagana,Nyerere,-6.1857,39.2315,No,Climate Risk,Howell-Powell,3481631.66
330869a8-fa33-4061-8bc1-2572a0c445b6,Stanbick Bank,BR774,Nyamagana Branch,Corporate,Large,935659838.56,283310795.29,LN7611069,2023-01-04,2026-11-01,TZS,81037891.6,6696740.28,Annual,Floating,9.02,Others,Personal,Farming,Asset Purchase,Standard,Zanzibar Urban/West,Mjini Magharibi,Kaloleni,Nyerere,-6.1512,39.1262,Residential mortgage,2024-02-02,7306440.38,6789479.21,Agriculture,Mbeya,Mbeya City,Kijitonyama,Sam Nujoma,-8.9398,35.7647,No,Climate Risk,"Hughes, Soto and Lee",8936698.43
827a89df-d8bc-4f34-9439-7cd484ca7547,Stanbick Bank,BR469,Kinondoni Branch,Related parties,Micro,853676711.09,559971026.7,LN8130433,2023-04-14,2027-04-23,TZS,55721454.97,9467340.76,Semi-Annual,Fixed,8.04,Others,Mortgage,Retail,Expansion,Doubtful,Tanga,Arusha City,Kijitonyama,Maktaba,-2.4698,39.2701,Government Securities,2023-10-09,4728195.64,6878312.83,Construction,Morogoro,Ilala,Nyamagana,Nyerere,-6.2039,39.2169,Yes,Comprehensive,Walker-Edwards,8944228.04
33ac3541-609c-473e-9c4d-50cd52a98dff,Stanbick Bank,BR952,Kinondoni Branch,Individual,Micro,204280509.16,787745446.01,LN4827946,2024-07-01,2027-07-01,TZS,92906307.65,8425453.72,Semi-Annual,Floating,17.38,FIA,Agricultural,Retail,Working Capital,Doubtful,Morogoro,Arusha City,Nyamagana,Nyerere,-6.1702,36.7039,Guarantee from Local government units,2024-09-25,8051817.66,1907932.53,Agriculture,Tanga,Tanga City,Sabasaba,Sam Nujoma,-5.0157,39.1107,Yes,Climate Risk,Howard PLC,7945017.0
9c24ab19-c80c-437b-8082-98a1a81450fe,Stanbick Bank,BR762,Tanga City Branch,Salaried,Large,744977615.5,192366039.11,LN1490226,2024-06-01,2027-01-10,TZS,50273879.13,1198713.48,Weekly,Floating,16.79,SLA,Agricultural,Farming,Asset Purchase,Substandard,Dodoma,Ilala,Ilala,Azikiwe,-2.4915,33.4339,Gold,2024-07-24,2792099.5,1026621.82,Transport,Mbeya,Mjini Magharibi,Kaloleni,Uhuru,-6.7387,39.2315,Yes,Fire & Theft,"Hebert, Garcia and Mitchell",3020776.17
3f7188fe-06fc-412f-b035-16da77e4ea19,Stanbick Bank,BR985,Mbeya City Branch,SME,Large,609825411.55,961308667.26,LN5098369,2023-01-17,2027-09-07,TZS,76851440.05,3677318.37,Weekly,Floating,14.6,BUL,Agricultural,Manufacturing,Working Capital,Doubtful,Dodoma,Mjini Magharibi,Kaloleni,Sokoine,-6.1702,33.4528,Guarantee from Revolutionary Government of Zanzibar,2024-07-30,8174583.44,3203066.69,Construction,Zanzibar Urban/West,Mjini Magharibi,Ndugumbi,Regeant,-3.5149,39.2471,Yes,Comprehensive,Ford-Torres,758589.17
c9a4f731-86a6-4303-9c46-03120936b1ac,Stanbick Bank,BR720,Kilosa Branch,DC,Small,97510379.83,772608986.73,LN7657178,2023-05-14,2026-11-27,TZS,53018965.35,5198656.33,Semi-Annual,Fixed,10.39,Others,Personal,Manufacturing,Asset Purchase,Standard,Arusha,Ubungo,Nyamagana,Lumumba,-3.3991,35.8226,agricultural land,2023-12-06,8520426.23,1676519.84,Transport,Dar es Salaam,Arusha City,Ilala,Sam Nujoma,-6.2044,37.6605,No,Comprehensive,Hahn-Campbell,1271075.67
20882a34-56cd-4529-9675-99bb52d9e4f0,Stanbick Bank,BR523,Kinondoni Branch,microfinance serviec providers,Micro,940781727.21,304999084.97,LN9211198,2023-08-02,2027-02-15,TZS,49572718.43,8174429.53,Semi-Annual,Fixed,19.29,BUL,Personal,Farming,Expansion,Standard,Zanzibar Urban/West,Ilala,Makumbusho,Nyerere,-6.8679,36.6198,Unsecured,2024-01-08,1076096.75,5362653.63,Transport,Mbeya,Nyamagana,Mikocheni,Regeant,-3.4173,39.2701,Yes,Climate Risk,Long Group,9701605.33
3c901058-fb81-480b-950f-7f6098125d33,Stanbick Bank,BR109,Ilala Branch,MC,Micro,821800966.2,954363011.1,LN8686479,2023-02-01,2027-06-19,TZS,50499163.83,3352822.06,Weekly,Fixed,19.72,Others,Business,Manufacturing,Expansion,Doubtful,Dar es Salaam,Ilala,Mjini,Maktaba,-3.4526,33.4339,Terminal Benefits,2025-08-20,5557752.16,8627558.65,Transport,Dodoma,Kinondoni,Ndugumbi,Azikiwe,-2.5223,36.7039,Yes,Comprehensive,"Thomas, Bond and Moore",2013201.14
ff0a8477-08b7-41f9-a01b-316571649069,Stanbick Bank,BR253,Nyamagana Branch,Staff,Large,821751292.42,274033366.48,LN1100690,2024-03-16,2026-06-21,TZS,24720448.16,9905358.22,Semi-Annual,Floating,9.01,Others,Agricultural,Farming,Working Capital,Doubtful,Mbeya,Morogoro Urban,Kaloleni,Uhuru,-6.8125,37.6932,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2023-02-11,9515757.57,5940921.87,Agriculture,Arusha,Nyamagana,Sabasaba,Regeant,-6.7387,32.8766,Yes,Climate Risk,"Schroeder, Hill and Gallegos",7164487.93
d83eab95-8bc2-431a-a1b7-877465914965,Stanbick Bank,BR715,Ubungo Branch,DC,Large,715433957.04,570576578.27,LN4184667,2023-02-20,2026-02-03,TZS,98039959.81,8597884.9,Semi-Annual,Fixed,15.7,BUL,Agricultural,Manufacturing,Working Capital,Doubtful,Arusha,Ilala,Kijitonyama,Regeant,-3.3991,36.5827,Letter of Hypothecation,2024-06-19,1484340.68,769136.79,Transport,Zanzibar Urban/West,Mbeya City,Mjini,Uhuru,-3.4173,39.2268,Yes,Comprehensive,Taylor-Ellis,8378814.99
440302a3-36d8-4f25-8b56-191b3775b953,Stanbick Bank,BR591,Tanga City Branch,pension fund members,Medium,541992027.25,341861323.86,LN6008998,2023-09-12,2028-07-14,TZS,95775576.14,5511664.52,Annual,Fixed,18.56,SLA,Business,Manufacturing,Working Capital,Standard,Mbeya,Tanga City,Mikocheni,Uhuru,-5.0157,39.1262,Guarantee from Local government units,2024-06-01,1458029.4,5423081.19,Transport,Arusha,Kinondoni,Kijitonyama,Maktaba,-3.3991,33.4742,No,Climate Risk,Steele-Delgado,7486271.24
f4a4d1aa-8923-44a3-be12-377bde68ff61,Stanbick Bank,BR041,Kilosa Branch,Non-salaried,Micro,38194666.75,433836564.89,LN4196599,2022-11-02,2026-04-01,TZS,32319645.88,3102756.8,Semi-Annual,Floating,16.31,BUL,Business,Retail,Working Capital,Substandard,Mbeya,Arusha City,Makumbusho,Sokoine,-8.9151,39.0715,Guarantee from Local government units,2024-04-26,8194732.67,8942367.13,Transport,Morogoro,Mjini Magharibi,Kijitonyama,Maktaba,-3.5149,39.0983,No,Climate Risk,Garcia PLC,1362471.28
ca7c9602-734d-433a-92eb-f92832cf843b,Stanbick Bank,BR629,Sokoine Branch,Salaried,Large,105114643.58,956941772.71,LN3715344,2023-01-17,2028-07-06,TZS,69809676.28,317241.71,Quarterly,Fixed,18.91,FIA,Business,Retail,Working Capital,Doubtful,Zanzibar Urban/West,Mjini Magharibi,Sabasaba,Uhuru,-6.8786,32.8981,Letter of Hypothecation,2022-09-30,2888899.88,8520833.37,Transport,Morogoro,Ilala,Mikocheni,Nyerere,-6.1831,39.2916,No,Fire & Theft,Craig Ltd,2011100.01
1709ab32-7ee1-4e9b-95f8-a08ef608e678,Stanbick Bank,BR779,Ilala Branch,Related parties,Medium,578978352.36,342436427.56,LN2394613,2023-09-16,2028-06-08,TZS,28575762.54,3952487.93,Weekly,Floating,18.95,SLA,Agricultural,Farming,Asset Purchase,Standard,Dar es Salaam,Ubungo,Sabasaba,Uhuru,-2.4915,39.0983,Other mortgages eg chattels,2024-11-20,653961.85,2624603.5,Agriculture,Mwanza,Nyamagana,Kaloleni,Sam Nujoma,-5.0741,37.6932,Yes,Climate Risk,"Scott, Lopez and Lopez",7295779.86
071c83ba-b5ba-430c-82de-00c31111fdfb,Stanbick Bank,BR844,Ilala Branch,MC,Medium,740795478.16,189339590.14,LN2300094,2023-09-18,2027-04-22,TZS,97171922.99,1591680.65,Quarterly,Fixed,18.7,BUL,Business,Manufacturing,Working Capital,Standard,Tanga,Mjini Magharibi,Mikocheni,Azikiwe,-6.1512,35.7647,Cash,2023-01-10,1677077.15,625641.35,Agriculture,Zanzibar Urban/West,Morogoro Urban,Kaloleni,Uhuru,-2.5146,33.4528,Yes,Climate Risk,Miller PLC,2927522.2
2523d471-4ca7-478a-a0c7-6e0943d8299c,Stanbick Bank,BR486,Kilosa Branch,Related parties,Large,808697021.11,517025755.33,LN6778854,2023-12-28,2028-03-23,TZS,95363329.0,1011975.11,Annual,Fixed,7.61,SLA,Personal,Retail,Working Capital,Substandard,Morogoro,Tanga City,Ndugumbi,Sam Nujoma,-6.1857,33.4339,agricultural land,2024-11-11,2161510.76,1809960.9,Agriculture,Mbeya,Mbeya City,Nyamagana,Lumumba,-8.9264,35.8226,No,Fire & Theft,"Heath, Roberts and Decker",8618709.03
87a81c7c-4f6b-477b-85ef-e71fb1968940,Stanbick Bank,BR598,Arusha City Branch,Corporate,Small,904814662.4,100890874.36,LN4356366,2024-02-09,2028-01-13,TZS,51822260.83,3666025.62,Weekly,Floating,9.9,BUL,Agricultural,Farming,Working Capital,Standard,Morogoro,Nyamagana,Ilala,Regeant,-5.0582,37.6932,Letter of Hypothecation,2025-05-07,8807325.68,712566.98,Agriculture,Dar es Salaam,Morogoro Urban,Makumbusho,Sam Nujoma,-2.5146,39.0843,No,Comprehensive,"Shannon, Valdez and Hanson",3877903.63
b8d90b18-ad47-4dc2-b356-d0fcb80f81ec,Stanbick Bank,BR322,Kilosa Branch,Non-salaried,Medium,160808087.98,659687621.81,LN3065636,2023-01-25,2027-02-12,TZS,99888875.83,8031014.49,Semi-Annual,Floating,17.74,BUL,Personal,Retail,Expansion,Substandard,Zanzibar Urban/West,Tanga City,Sabasaba,Sam Nujoma,-2.4698,39.2174,Deposits,2024-05-12,1826978.39,7449166.72,Agriculture,Tanga,Nyamagana,Kijitonyama,Sokoine,-2.4821,37.6358,Yes,Fire & Theft,Howell and Sons,6120398.48
48d31757-ca7f-46e3-b3b6-1b4e13823153,Stanbick Bank,BR664,Ubungo Branch,DC,Large,120330411.39,380573343.8,LN9226678,2023-01-29,2026-10-10,TZS,21210870.0,2943108.73,Quarterly,Fixed,11.1,SLA,Mortgage,Farming,Expansion,Doubtful,Mwanza,Tanga City,Sabasaba,Maktaba,-6.8125,37.6847,Stocks,2025-03-11,4390744.5,4054979.75,Transport,Dar es Salaam,Ilala,Kaloleni,Nyerere,-5.0582,39.1107,No,Fire & Theft,Moore Ltd,148351.59
2664702b-915f-42c3-839b-8d824a3ff0b3,Stanbick Bank,BR986,Mbeya City Branch,DC,Large,637589238.94,241756492.19,LN8106552,2024-08-20,2025-10-25,TZS,43805537.64,962560.12,Monthly,Floating,13.55,Others,Agricultural,Manufacturing,Expansion,Standard,Mbeya,Morogoro Urban,Mikocheni,Nyerere,-5.0741,35.7813,Guarantee of Unconditional and irrevocable guarantee of a first class international bank or a first class international financial institution.,2022-12-27,2895888.86,1165057.47,Agriculture,Mwanza,Mjini Magharibi,Sabasaba,Lumumba,-6.8125,33.4742,Yes,Comprehensive,"Lopez, Avila and Ware",1870443.89
4c227465-ec1e-407e-bbed-7ecbb16f056d,Stanbick Bank,BR361,Ubungo Branch,Staff,Small,308674265.57,146914361.18,LN1138025,2023-11-16,2026-03-19,TZS,51540691.0,6995591.44,Annual,Floating,7.25,Others,Personal,Farming,Expansion,Substandard,Dodoma,Arusha City,Kaloleni,Regeant,-6.1578,39.2246,Guarantee from Revolutionary Government of Zanzibar,2023-06-19,5115933.68,2633643.74,Construction,Dar es Salaam,Mjini Magharibi,Ndugumbi,Sokoine,-6.1857,37.6932,Yes,Comprehensive,"Davis, Cline and Barber",159202.55
7c52a2a2-8753-455c-acfe-c05b61e1a33b,Stanbick Bank,BR823,Nyamagana Branch,Individual,Small,772432428.52,514040998.35,LN5175787,2024-02-13,2028-07-22,TZS,17692696.77,5923066.56,Annual,Floating,18.79,BUL,Mortgage,Retail,Expansion,Standard,Arusha,Ubungo,Mjini,Regeant,-6.7944,39.1262,Letter of Hypothecation,2024-05-01,5588858.07,892157.47,Agriculture,Mbeya,Morogoro Urban,Makumbusho,Lumumba,-2.4915,33.4987,Yes,Comprehensive,"Johnson, Miller and Robertson",2684091.86
21b1eb8f-3346-49db-b2f1-744f1e6b81af,Stanbick Bank,BR790,Kinondoni Branch,Corporate,Small,332379760.97,611339374.34,LN1253002,2023-09-11,2028-01-12,TZS,64272307.34,660397.98,Annual,Floating,7.82,Others,Personal,Farming,Working Capital,Doubtful,Arusha,Mjini Magharibi,Sabasaba,Nyerere,-5.0157,39.2174,Terminal Benefits,2023-11-05,9406126.06,4360691.0,Agriculture,Arusha,Ubungo,Mjini,Lumumba,-6.8549,36.5827,Yes,Fire & Theft,"Harris, Contreras and Mitchell",874202.33
c83d2d91-804c-405b-bc5a-2cf1c949c82d,Stanbick Bank,BR775,Kinondoni Branch,MC,Small,562299691.55,658747268.46,LN3710255,2024-08-10,2025-12-05,TZS,56111946.28,9639321.71,Weekly,Fixed,11.9,BUL,Agricultural,Retail,Expansion,Doubtful,Arusha,Tanga City,Mjini,Azikiwe,-2.5223,39.2049,Compulsory savings,2023-07-25,3347500.15,6765560.87,Construction,Morogoro,Mbeya City,Nyamagana,Lumumba,-2.5146,33.4631,Yes,Climate Risk,Arnold PLC,3121731.93
